"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
934.491107123131,-1.93529738914956,0.499531698571332,-3.87422338699334,0.000106965261966031,0.000596349010074998,"SPINK7"
12283.4877110215,-1.71610546397416,0.243125451378228,-7.05851836673583,1.68287257371102e-12,5.91991864993552e-11,"TENM2"
29.751579649417,-1.19511102351536,0.245853938341212,-4.86106113076257,1.16758188138286e-06,1.10924475646833e-05,"LRRTM2"
7.31376217573928,-2.63235388680551,0.554482761066811,-4.74740437690241,2.0604374838454e-06,1.84476160901199e-05,"LGSN"
403.720663361273,-1.52530098535592,0.281343317988732,-5.42149355548942,5.91031282172039e-08,7.75618509821598e-07,"CYP39A1"
81.9841962073225,-1.07239754836221,0.344260294215525,-3.11507765020044,0.00183896492453447,0.00690068759424222,"GABRR1"
2598.40499321485,-1.08720552799487,0.118125380939494,-9.20382664037086,3.45424353153832e-20,4.51958695735435e-18,"RNF217"
2.39651500729921,-1.34595748093197,0.477011930122368,-2.82164322512162,0.0047778297618412,0.0154638795745118,"VIP"
702.426744916708,-1.07281633222662,0.312806236417418,-3.42965135386567,0.000604357262284969,0.00266752879796121,"SLC22A3"
713.220202949089,-1.24687579781342,0.202812639899176,-6.14791956967412,7.85058222216831e-10,1.58192882531158e-08,"CREB5"
34302.9898508791,-1.22380817152068,0.214187960414792,-5.71371130828584,1.10538462732547e-08,1.71585644284722e-07,"EGFR"
5.98907695674686,-1.41428826159276,0.362214029787538,-3.90456510594669,9.43949783789206e-05,0.000535990965028976,"IGFBP1"
84.6485619191767,-1.03225284072008,0.314250515202769,-3.28480874583141,0.0010205161892709,0.00417656284955557,"ZAN"
1568.04397479618,-1.66991308798719,0.222097750304511,-7.5188203648962,5.52726653452658e-14,2.62743982927226e-12,"SLC16A2"
52.660224273539,-2.63497395106815,0.485134250122088,-5.43143253729258,5.59034499244491e-08,7.39256928704065e-07,"HTR2C"
2831.20044540995,-3.49869533811373,0.633876128256323,-5.51952531756954,3.39916619826548e-08,4.74673983551373e-07,"MAGEA4"
580.760284958561,-2.15534086498143,0.2275155770764,-9.47337713170145,2.70939368550037e-21,4.17856047684397e-19,"RGS20"
66.5287293319419,-1.40094942822149,0.394880108182825,-3.54778424942303,0.000388486306125512,0.00182504320492309,"TRIM55"
12.9254291452342,-2.4776148932239,0.414958512152394,-5.97075326970036,2.36160659957033e-09,4.25732818204024e-08,"PMP2"
60.0298593889954,-1.08722281847464,0.284774680566263,-3.81783526650873,0.000134627767013576,0.000726363340127003,"ATP6V0D2"
19669.2240309216,-1.28762064506233,0.260999208078787,-4.93342740210017,8.07990823671955e-07,7.94464191579232e-06,"FAM83A"
2976.32563667711,-1.10132410983908,0.231749049543384,-4.75222708360195,2.01188231320015e-06,1.80814317621884e-05,"GSDMC"
13.7496332243862,-2.27949919237865,0.521608492408889,-4.37013435469864,1.24170113150164e-05,8.99127696043513e-05,"IFNK"
60.1838546945431,-2.5691172442428,0.498461275785831,-5.15409595297559,2.54857428187286e-07,2.86470732647717e-06,"PLPPR1"
1705.34132193558,-1.73287335429538,0.267422467131764,-6.479909384134,9.17777209815448e-11,2.28694390214541e-09,"CDHR1"
633.417156361223,-2.0801076088185,0.259321733766269,-8.021339278463,1.04598377464215e-15,6.95834831595731e-14,"HTR7"
32.7303250208176,-2.26257652957398,0.412957413122891,-5.47895850195251,4.27836680799291e-08,5.84479159555062e-07,"VAX1"
4563.58601964675,-1.03311591252395,0.2459784920149,-4.20002539271347,2.66885047425704e-05,0.000176579734732844,"ADAM12"
110.678443817216,-2.01993916355311,0.351749902938234,-5.74254362739028,9.32648392013322e-09,1.47663121011854e-07,"SLC5A12"
2.5324728473092,-1.12561765127913,0.43150870424159,-2.60856302599386,0.00909232663453528,0.0264600520756185,"GLYAT"
8228.36693435168,-1.41472852994528,0.172926981208671,-8.18107457874449,2.81323714956966e-16,2.03895405474752e-14,"SESN3"
5562.7228437915,-1.35519092659455,0.146395426065964,-9.25705783993495,2.10142794885238e-20,2.82410545872042e-18,"ENDOD1"
22178.8164712622,-1.29369686213418,0.153223188440784,-8.44321851867843,3.08717205936911e-17,2.66646920029822e-15,"SERPINH1"
797.947197526509,-1.42556435838073,0.374103037911116,-3.81061957245971,0.000138618944502267,0.000744856065978904,"NCAM1"
11.2904527490475,-1.32672940458481,0.296967503514503,-4.4675911972975,7.91052913251553e-06,6.05079929497546e-05,"DRD2"
286.09617529045,-1.28570611388861,0.240416021934231,-5.34783873198072,8.90107201790107e-08,1.12097522283891e-06,"P4HA3"
10.9803022898748,-1.55583039196103,0.343879978841275,-4.5243413042059,6.05838909260842e-06,4.80081622179614e-05,"ZP1"
2304.52525549654,-1.72575209773383,0.218479157604769,-7.89893240459915,2.81302373127166e-15,1.71046512003474e-13,"FEZ1"
38.6802172321681,-1.05912960590584,0.264444141960757,-4.00511653634216,6.19869141410287e-05,0.000370156832523134,"KIRREL3"
61.0809117152213,-1.63578021653276,0.297795198221524,-5.49297042498292,3.95228999925598e-08,5.44057420210081e-07,"SCN2B"
2.7945222894931,-1.483181893515,0.4808082883101,-3.08476773295226,0.00203711170364342,0.00750778967099965,"OCSTAMP"
54.2989263294258,-1.13401110687981,0.422969717065854,-2.68106926128532,0.00733873248914665,0.0222252687524768,"CDH22"
1809.26016644304,-1.28248814609784,0.230931413318324,-5.55354565093322,2.79932514665739e-08,3.98060421231106e-07,"LTO1"
2736.53195250856,-3.14205193070003,0.313829075351796,-10.0119847951559,1.35016181767461e-23,2.80246938542985e-21,"HMGA2"
8784.8731392745,-2.55347262881205,0.353839278519371,-7.21647590820604,5.33521100458899e-13,2.09835754242987e-11,"MMP3"
32.7005017149856,-1.25891506666453,0.396092038354452,-3.1783397411739,0.00148121076654973,0.00574248003519109,"PPIAP26"
155.18852735046,-2.48323883701841,0.326210950035016,-7.61237118726963,2.69112355604246e-14,1.34539209809967e-12,"CDH8"
1545.58398046046,-2.04700412590393,0.260019287940234,-7.87250877471228,3.47599284355528e-15,2.06605301773237e-13,"VEGFC"
9698.43124500006,-1.618512792569,0.205357323820398,-7.88144665336853,3.23612273747507e-15,1.94388008980605e-13,"PRSS23"
115.22146504761,-1.06773844702459,0.235193254350667,-4.53983448620776,5.62984041296784e-06,4.49627363360415e-05,"PPP1R1C"
1977.42122955271,-1.75810967391026,0.185274391812755,-9.48922113147225,2.32766905608137e-21,3.61884077366062e-19,"IL18"
443.693276300233,-1.95500511739933,0.479628469152899,-4.07608230773328,4.58008127154368e-05,0.00028442562971546,"FREM2"
5493.5724417315,-1.01906672247079,0.130160090881639,-7.82933321241666,4.90464166054853e-15,2.79776285802081e-13,"CRIM1"
3587.31153556955,-2.75507042338615,0.31684358970296,-8.69536425202422,3.45718908862982e-18,3.39258072818636e-16,"SLC7A11"
1092.78063364332,-1.06298630574248,0.168864703312699,-6.29489931814861,3.0759944560282e-10,6.80132739594188e-09,"NOCT"
277.768182618111,-1.82499999310334,0.321289196701218,-5.6802407670137,1.34505268316485e-08,2.04152425819566e-07,"GPR158"
690.575677628602,-1.21770941954726,0.218722379503748,-5.56737459746954,2.58606060949213e-08,3.70793391910725e-07,"TMEM86A"
2055.74564551404,-1.18921555654781,0.185007585015868,-6.42792865192963,1.29354425581392e-10,3.11937725193083e-09,"BTBD11"
2185.80226240601,-1.25621794023312,0.24595495626007,-5.10751220196924,3.26428024054866e-07,3.56213570428163e-06,"ADAMTS12"
2024.35718362561,-1.01251872333508,0.218325662050341,-4.6376532828359,3.52387260556184e-06,2.9676650550143e-05,"CCDC3"
1460.274389307,-1.39481644013704,0.186468721725054,-7.48016303878394,7.42304621611473e-14,3.43792835558258e-12,"EDNRA"
11768.0136268282,-2.42721148508621,0.361699287729853,-6.71057855911247,1.9385424522273e-11,5.47389711670594e-10,"AKR1C2"
213.506425508029,-1.18873280352304,0.301160222944888,-3.94717732607264,7.90779882638313e-05,0.000459414836565005,"DPYSL4"
403.942753805722,-1.16267634442287,0.263781480619423,-4.40772544642871,1.04461844821288e-05,7.7192727641006e-05,"TDO2"
241.523360748087,-1.29341251253415,0.180571701058652,-7.16287494081941,7.90024167261771e-13,2.98574910496596e-11,"BEND6"
3.65025638313699,-1.78498162307232,0.465408531620067,-3.83530060538186,0.000125410813964383,0.000684270811948523,"TUBA3E"
22.6227107957765,-1.11676464061721,0.340175656758054,-3.28290581183914,0.00102742987571917,0.00420008841234137,"TMEM178A"
1946.17624327898,-2.31992930074537,0.279078323188541,-8.31282513897742,9.3450169664145e-17,7.29297633136816e-15,"SPOCK1"
10.6863536568567,-1.28254348893933,0.347761256356633,-3.68799992953805,0.000226023713081289,0.001140412734803,"OLAH"
2.12089441466742,-1.19207240467961,0.392298563555855,-3.03868664181301,0.00237611867511091,0.00856686293877518,"MEPE"
34585.4565737229,-1.69385928228206,0.195261934298815,-8.674805401087,4.14258256044418e-18,4.01546908578997e-16,"GJA1"
6.65787559197035,-1.28417822215393,0.371385765382623,-3.45780140719958,0.000544602673308028,0.00243755541143066,"GRM1"
186.116613776526,-1.6903309288329,0.270878656498139,-6.24017761563475,4.37074314782094e-10,9.33107765726231e-09,"STK32B"
5293.87769868892,-1.22535768356494,0.145938947712739,-8.39637192654626,4.60485486861011e-17,3.80332231804266e-15,"LPCAT1"
724.157308444898,-1.3107101530261,0.26797177302721,-4.89122469213582,1.00210487411332e-06,9.65219818615707e-06,"PLEKHG4B"
33.4275098700695,-1.82025943988594,0.255991342856154,-7.11062889696538,1.15515360596733e-12,4.22083545701152e-11,"TEX29"
632.581246327497,-1.20178273181252,0.302438801021746,-3.97363938672045,7.07827040375199e-05,0.000416718191500962,"ADPRHL1"
755.870166453499,-2.01679434911183,0.323088264016477,-6.24223957886929,4.31349573337026e-10,9.22376150752233e-09,"PTPRD"
22.097188380831,-2.55112651278438,0.383754475303813,-6.64780915131919,2.97487684016131e-11,8.06144855284999e-10,"ANKFN1"
65.0032755202785,-1.86103372637185,0.27421649720643,-6.78673145245111,1.14702426751557e-11,3.40118003632421e-10,"SLC5A10"
91.5031298979587,-1.36962938634184,0.274088556858343,-4.99703235348752,5.82193038779794e-07,5.93648225885415e-06,"AK5"
840.371666114347,-1.02009181067103,0.155690253913716,-6.55205952221238,5.67489119561486e-11,1.47238914561617e-09,"C16orf74"
4658.99370662706,-1.15507091503311,0.227171742084287,-5.08457127825584,3.68457380975778e-07,3.96727128429786e-06,"CERS3"
578.931266037038,-1.035431633016,0.246678268605756,-4.19749838065729,2.6987958659438e-05,0.000178233819932271,"FAM167A"
8.28381781955438,-2.40402252733288,0.596293012452154,-4.03161277615303,5.53954036360592e-05,0.000335956979830437,"TMPRSS15"
736.403282548665,-2.47003731143574,0.284988834792333,-8.66713712919881,4.4312115292082e-18,4.27434017215229e-16,"WNT7A"
4498.51723467189,-1.28585499397113,0.209092882427232,-6.14968323667657,7.76378451852838e-10,1.56559123721799e-08,"APCDD1"
760.528807773115,-1.72188294759616,0.328545918233257,-5.24092022465387,1.59777784231534e-07,1.89312320856521e-06,"RAB6B"
1746.40041677988,-2.43748939113441,0.267932866266372,-9.09738855520293,9.25298310519034e-20,1.12872158524699e-17,"GOLGA7B"
106.218073924672,-1.23418885804607,0.334179624978916,-3.69319002654317,0.000221458410324927,0.0011204337260505,"GPR78"
50.2225560146618,-7.56015748993741,1.06330114495878,-7.11008120867816,1.15974694363831e-12,4.23073851587215e-11,"MAGEC1"
6.18248418623707,-1.40654191585734,0.350151597824545,-4.01695129936872,5.89559018502833e-05,0.000354405872457086,"GRIA1"
14.2578061024858,-1.01996217822812,0.367907685606126,-2.77233180532158,0.00556562732391807,0.0175732156145852,"FMN2"
117.293883171421,-1.61765898202881,0.275760501325685,-5.86617363346859,4.45966784870098e-09,7.607725123139e-08,"SLC24A2"
6.20282072227975,-3.08550641261497,0.686501400556496,-4.49453768064243,6.97212573042663e-06,5.42618619125959e-05,"ADCY8"
764.918979951684,-1.02918135819622,0.256291311409775,-4.01567010810872,5.92771245729711e-05,0.000356066909650824,"RAET1L"
120.766918301673,-4.18681183996877,0.595642699055755,-7.02906599309608,2.07920628090786e-12,7.18658526648581e-11,"WIF1"
294.59745182453,-1.31073340652494,0.247097101089832,-5.30452765630958,1.12965116770763e-07,1.39386929796978e-06,"MMP16"
169.934553999758,-2.5042469126183,0.504015315700911,-4.96859288717399,6.74404930439163e-07,6.77051999677403e-06,"CLDN17"
164.782456689475,-2.78577507117696,0.52838884752663,-5.27220641430469,1.34793353189059e-07,1.63122047079069e-06,"CLDN8"
256.437292813137,-3.17956591649765,0.369053346914104,-8.61546424950234,6.96587558856013e-18,6.48267928893113e-16,"HKDC1"
14.7059655444275,-3.77797980501601,0.601162674999445,-6.28445504375251,3.29005721397466e-10,7.21029951619821e-09,"SST"
28.2372941122667,-1.41704347042873,0.272116768823527,-5.20748308365999,1.91419282349615e-07,2.22350350095239e-06,"TIMP4"
55.7586502463656,-2.68964485288224,0.355653494221035,-7.56254302737329,3.95264304028686e-14,1.92746043459007e-12,"SYN2"
3986.4245744821,-2.07087874580627,0.256869564590654,-8.06198565838818,7.50650094586804e-16,5.07841689417984e-14,"NRG1"
2498.37886733839,-1.06231644455231,0.202028161647271,-5.25825922431077,1.45425429711474e-07,1.74497311165599e-06,"KCNJ15"
1733.7900126063,-1.3028730496206,0.261749399519915,-4.97755888651609,6.43911953961858e-07,6.49069143524482e-06,"TSPAN18"
122.515074259796,-1.35835903407556,0.248045793647828,-5.47624297150605,4.34451057744536e-08,5.92087046554903e-07,"DGKI"
228.736522611141,-1.82471538664106,0.484584276037234,-3.76552743634804,0.000166197871347652,0.000870168331956904,"TRIM63"
2954.20416722857,-1.38780976691547,0.149602948647387,-9.27662041064793,1.74939390654395e-20,2.39981735034377e-18,"CFAP251"
1897.91909418209,-1.177451249949,0.248483081396282,-4.73855702099572,2.1524546367267e-06,1.91546720702649e-05,"XDH"
3596.47434753181,-1.28797788376932,0.277199664671499,-4.64639048281557,3.37793330968816e-06,2.85600695377665e-05,"TENT5B"
3940.41770343122,-1.23640507918584,0.1697661221113,-7.28299064506663,3.26499877248959e-13,1.34834246182656e-11,"GPR153"
26.5387502370707,-1.07343394743016,0.283609758467385,-3.78489778782982,0.000153771765302308,0.000813596908502604,"KCNB1"
8.29943746429712,-1.9348802096364,0.377876605384099,-5.12040222143325,3.04884667791483e-07,3.36034268962839e-06,"CPA2"
246.298153330324,-1.34263388302112,0.309155432902474,-4.34290890642271,1.40608446239871e-05,0.000100458133919259,"DYNC1I1"
6.17835487478956,-1.12442461752954,0.33014034398819,-3.40589884879311,0.00065946607672216,0.00287176324820409,"ALAS2"
392.543053893101,-1.07580064869667,0.134868445677269,-7.97666676808147,1.5033799419193e-15,9.69130045486024e-14,"SLC45A3"
7.22376876571518,-1.71891290009543,0.385627045126616,-4.45744903480782,8.29407476932868e-06,6.30240965703918e-05,"ITLN2"
321.858625566143,-1.24445109231803,0.392404261478807,-3.17134958633788,0.00151732423197631,0.00586470889896665,"PLA2G2F"
2192.40332222155,-2.99370341277512,0.301773162756053,-9.92037656839341,3.39472973789291e-23,6.66257725043388e-21,"CDA"
2077.14514613287,-1.00408205598202,0.1973112213978,-5.08882388375511,3.6029101783073e-07,3.89096633121746e-06,"ADAMTS4"
576.836639514131,-1.69169053153074,0.39304911979707,-4.30401811459127,1.67727940392937e-05,0.000117421405560269,"PLA2G4D"
14.0622182708871,-2.77262200225759,0.46173037692383,-6.00485075452374,1.91507980874438e-09,3.54616249498696e-08,"CES5A"
930.960910735302,-2.06537513046103,0.415865411407393,-4.9664508607996,6.81893211193355e-07,6.84050009052645e-06,"TCHH"
69.9010505927375,-7.22763736062682,0.736364961063321,-9.8152923384486,9.67571289516228e-23,1.72015084183277e-20,"LCE2B"
8042.42202844926,-3.14150554536013,0.440921567693844,-7.12486250511893,1.04184637871842e-12,3.83256051049693e-11,"SPRR2G"
4988.38762294019,-1.78481628706245,0.191902678859713,-9.30063247510582,1.39612690640408e-20,1.94208600717157e-18,"SPON2"
3513.15265873436,-1.56743310075868,0.246604361423753,-6.35606398730833,2.06988832440643e-10,4.77097224541237e-09,"TPPP3"
30.6835919345654,-2.29626930869897,0.689868661523383,-3.3285601111787,0.000872961643192386,0.00365339009230045,"PIP"
453.935664197611,-1.44659323787082,0.252276389882234,-5.73416021430348,9.79966669005898e-09,1.54359808532233e-07,"NPR2"
204.389225212632,-1.07164391098813,0.369204382885025,-2.90257635246397,0.00370106928694595,0.0124748250196371,"TFF3"
4.26415615576232,-2.01126741035011,0.718780001651349,-2.79816829312079,0.00513933270718048,0.0164512591987219,"TFF2"
9424.78381034174,-1.33912327397479,0.197049585566715,-6.79586952757839,1.07661180648208e-11,3.21887443951598e-10,"G6PD"
12.6953783551231,-2.27754323424209,0.391282274004781,-5.82071661701256,5.85958460519558e-09,9.73201640858729e-08,"LCN1"
1877.60940662984,-1.11281789081805,0.172722086932964,-6.44282332722134,1.17271180916979e-10,2.84703978411122e-09,"MPZL3"
3097.4895840466,-1.03331957373844,0.152987588525176,-6.75427061567413,1.43555588291250e-11,4.16332209056812e-10,"NLRX1"
792.75716642365,-3.20801530837621,0.42695450340738,-7.51371699507587,5.74717553040149e-14,2.72288040079477e-12,"AZGP1"
13.9609642455956,-2.457523895076,0.503841114332245,-4.87757712733116,1.07396859538979e-06,1.02844166580261e-05,"FOXH1"
487.67838728735,-4.61203375186059,0.587701076046782,-7.8475843244729,4.24127235802625e-15,2.4510968313987e-13,"SCGB3A1"
19875.9384261701,-2.38674525856197,0.304709858477868,-7.83284554849846,4.76950089067376e-15,2.73642348496037e-13,"DMKN"
14602.5519880948,-1.29074082741837,0.180144112976848,-7.16504584073893,7.77605295951153e-13,2.9528890764352e-11,"ITGA5"
76.2139982536871,-1.24452390235202,0.248786782688858,-5.00237146403583,5.66293387219326e-07,5.79672123323268e-06,"SHANK1"
13.8250063322689,-2.70025375863811,0.34276785101831,-7.87779177835983,3.33217394345055e-15,1.98652685696387e-13,"KRT82"
174.292595009106,-1.02208598012603,0.432938946139925,-2.36080858337861,0.0182351401770778,0.0466437920072424,"IP6K3"
1.81429119383211,-1.02675567508212,0.428356424047603,-2.39696574497508,0.016531469106542,0.0431722846475955,"PRR35"
1296.993567994,-1.89505864676155,0.303785082850598,-6.23815570198208,4.42759848828455e-10,9.43721193914198e-09,"SHANK2"
683.989165065697,-1.28752054519435,0.184306318709335,-6.98576453705242,2.83308887648804e-12,9.63274515509163e-11,"TPCN2"
54.0170831677462,-4.10719492805744,0.57048843808287,-7.19943587614098,6.04621821746188e-13,2.35927481526847e-11,"FGF19"
72.5971934801908,-1.74018498751016,0.303482137831785,-5.73406065985575,9.80542366800013e-09,1.54382851992798e-07,"LEXM"
8839.53671647394,-1.00796720936915,0.164802105341415,-6.11622774649012,9.58163635003223e-10,1.89269543147498e-08,"FBLIM1"
9246.23568133385,-1.23432161909221,0.199341250168422,-6.19200300012835,5.94044210996627e-10,1.22660847630007e-08,"PDPN"
60.3976499322159,-1.38764481806755,0.390456710157041,-3.55390183334136,0.000379560861808347,0.00178947441626732,"LRRC38"
1337.55354463385,-1.33005985014841,0.205406603233476,-6.47525361507775,9.46528212310168e-11,2.35267153461045e-09,"CAMK2N1"
652.017859728194,-2.03432141357105,0.297071669854532,-6.84791456070921,7.49342938457257e-12,2.31910232592802e-10,"SCNN1D"
3517.17673726779,-1.12095390727679,0.223539756070044,-5.01456173605895,5.31544840720358e-07,5.48778521103089e-06,"MXRA8"
38.6086922883369,-1.89487407653597,0.290936373004469,-6.51301883283897,7.36552715000152e-11,1.87664732559004e-09,"AKNAD1"
6.4737504893801,-1.91924463785541,0.661229296213349,-2.90254023656592,0.00370149606954921,0.0124752028969887,"BRINP3"
157.340516338167,-1.48268706821918,0.423978317912249,-3.49708229307625,0.000470376706269542,0.0021498829282979,"TRIM58"
119.461149135372,-2.03223097772162,0.335540145917313,-6.0565956188814,1.39032510631604e-09,2.66406180956497e-08,"SLAMF9"
176.03792262957,-1.40286333865841,0.345772786695349,-4.05718261424209,4.96682460976723e-05,0.000305239128281231,"FCGR3B"
69.6108254746177,-1.19577569698316,0.261947683667912,-4.56494090819724,4.99635057027017e-06,4.04080616806122e-05,"MT2P1"
114.982686153366,-1.16200242979521,0.373908256458129,-3.1077207034751,0.00188536152004218,0.00704080232310401,"IL20"
654.560694185543,-2.99682617710513,0.343444286867189,-8.72580005462143,2.64305312925836e-18,2.63275983189567e-16,"IL24"
2565.32605430916,-3.68305268313175,0.520013864214014,-7.08260478535236,1.41469713245754e-12,5.05732974899782e-11,"PIGR"
36.6822645768437,-2.05977507612971,0.286578077497004,-7.18748305564737,6.59965894120911e-13,2.55261930462668e-11,"KCNF1"
464.832346190065,-1.39395645091125,0.306730196949117,-4.54456869514706,5.50478530057223e-06,4.40260668229143e-05,"EN1"
768.102103821188,-1.58753338528175,0.235208934278617,-6.74946038997499,1.48396014059108e-11,4.28867742611954e-10,"INHBB"
4000.55646775911,-2.50750110648117,0.428036666847109,-5.85814557652563,4.68064271931134e-09,7.95047474751921e-08,"LCE3D"
7.15325611207461,-1.87156691327197,0.586495605828946,-3.1911013393301,0.001417315580606,0.00553320457568051,"SMCP"
18546.4123328933,-1.98163104696758,0.30577951753524,-6.48058791818589,9.13658959224593e-11,2.27811380116094e-09,"IVL"
37574.6785687624,-1.17712019254434,0.455753965902732,-2.58279747541585,0.00980028337503452,0.028142273968075,"SPRR3"
21224.9935578592,-1.89701029766617,0.338705041325968,-5.60077372996788,2.13397139233142e-08,3.12527875319464e-07,"SPRR2D"
994.748935691713,-2.03587396937909,0.287483827179805,-7.08169913191592,1.4239755841931e-12,5.08590198516536e-11,"PGLYRP4"
1390.13947539741,-1.88546415603519,0.356924760072148,-5.28252552625956,1.27415075419388e-07,1.55188038863337e-06,"S100A12"
5137.91727704784,-1.12639181355777,0.15873608400353,-7.09600353712093,1.28416192183401e-12,4.65145744680053e-11,"TGFA"
1.10209717391292,-1.55690146738974,0.649985715747906,-2.39528566500618,0.0166074207357402,0.0433415308451333,"CRYGC"
23.3691535152072,-3.23490338913899,0.468087040758026,-6.91090140820893,4.81583682270035e-12,1.55729078985282e-10,"ALPP"
1412.04363366992,-1.06907859620228,0.177616878196847,-6.01901467391772,1.75481963327453e-09,3.27695828361605e-08,"NIPAL1"
61997.3494888311,-1.32467895010872,0.247386075955534,-5.35470294757746,8.56970863137586e-08,1.08475765865548e-06,"COL6A3"
277.175106072323,-1.08706577473426,0.245310420314165,-4.43138849683624,9.36282253609869e-06,7.01150546739011e-05,"LINC01116"
120.450683445166,-1.04576678360862,0.355937886714981,-2.93805976447239,0.00330273349423993,0.0113139954531359,"IGFN1"
29.3405541912369,-2.11332735819602,0.386875887933286,-5.46254606221531,4.69353692586031e-08,6.34419609361514e-07,"PROK2"
172.078910165921,-2.23116273106664,0.323654010965403,-6.89366624690197,5.43725081658718e-12,1.73558622080192e-10,"CXCR1"
18.3231557424114,-2.21097091043169,0.822659854914674,-2.6875881899707,0.00719700946604934,0.0218650537994605,"DPPA2"
40.1592463343225,-1.35544863169247,0.302740883102689,-4.47725664865921,7.56083351532132e-06,5.82037368378473e-05,"NKX6-1"
451.746412469439,-1.02103125416229,0.183340579141737,-5.56904128339723,2.56144796756187e-08,3.68063083269266e-07,"CFAP20DC"
2509.20442983909,-1.11328526213084,0.131347043348411,-8.4759065278519,2.3325598717161e-17,2.04137607316082e-15,"APBB2"
390.540890761915,-1.98860483354569,0.368305175425636,-5.39933991220064,6.68865388635545e-08,8.67424544731965e-07,"CXCL5"
49.2582788588401,-1.39127269277058,0.402048398458002,-3.46046072588922,0.000539251888474406,0.00241785129140102,"PPBP"
31.7644298869679,-1.73782460717636,0.242484473789558,-7.16674589518065,7.68013920477463e-13,2.92206447959012e-11,"TGM4"
65.2415269571825,-2.44095846839126,0.356184570557166,-6.85307189071373,7.22807374809278e-12,2.24047680799952e-10,"SLC6A20"
16.8695245503902,-2.02135677111126,0.303658254897068,-6.65668309197273,2.8007617852849e-11,7.6471212794504e-10,"IGF2BP2-AS1"
53.5739593149716,-2.24975835323009,0.486170045525123,-4.62751330308735,3.7008246708102e-06,3.09403614665268e-05,"CLDN19"
52.0809329412761,-2.27001332814806,0.398379353169152,-5.69811992034692,1.2113583553181e-08,1.8664711230698e-07,"HHIP"
1978.73433083294,-1.24537139885722,0.242885122720534,-5.12740914267588,2.9375666664139e-07,3.25215946634959e-06,"EDIL3"
76.9251230224496,-1.2839937846486,0.29663476718593,-4.32853436847406,1.50104911327255e-05,0.000106266235885161,"ZNF474"
1002.77726294639,-1.25185896420417,0.247208523434412,-5.06397978035861,4.10593216583557e-07,4.35705783497193e-06,"F2RL2"
3199.48544863962,-1.42680456925938,0.181898529178689,-7.84395880330483,4.36560375286295e-15,2.51561570904436e-13,"F2RL1"
14.1770056287056,-2.31953117621995,0.459750057772693,-5.04520040183825,4.5304626785737e-07,4.75033570198504e-06,"SCGB3A2"
21.1548839983943,-1.54650162662195,0.369658362202162,-4.18359703107753,2.86932537300706e-05,0.000188117090148611,"SPINK1"
61.77081306794,-1.26794473690462,0.278944503041351,-4.54550895636991,5.4802666660806e-06,4.38565143271629e-05,"ADGRF2"
165.083803294821,-2.47783297722652,0.338662041247851,-7.31653588366908,2.54454003777835e-13,1.08122497103668e-11,"CSF2"
82.7463898792972,-1.36434647258927,0.378350038269739,-3.60604290891226,0.000310901749992007,0.00150258440551421,"GJB7"
12.3135174702218,-1.40725998704138,0.387186407654582,-3.63458003488809,0.000278433814354788,0.00136446335847906,"FABP7"
0.730664313087662,-1.6655317484201,0.616984712268161,-2.69947004407495,0.00694500078386816,0.0212122154142106,"CALHM4"
2896.74344968639,-1.21555669790884,0.171863485828644,-7.07280369677132,1.51834207591402e-12,5.39862525557052e-11,"DCBLD1"
239.423184748009,-1.29388799149253,0.235315271160152,-5.49852963266429,3.82971189640656e-08,5.28836391964605e-07,"IL31RA"
296.888594960164,-1.02730026800933,0.296530620958129,-3.46439859967915,0.000531418443599721,0.0023874566770777,"RAET1E"
10.1721016288826,-1.81346479802819,0.697179681236979,-2.60114407638878,0.0092913423247499,0.0269344301304994,"TBX20"
6.43007087329015,-1.74121827908803,0.437163989335896,-3.98298652579583,6.80546154100396e-05,0.000402690332527018,"FAM183BP"
30.4537047515183,-1.29324026105628,0.26573778437472,-4.86660285852563,1.13532847429436e-06,1.08171346703676e-05,"KIF6"
383.298433821531,-1.9056654501356,0.258548184342273,-7.37063946120322,1.69811517799767e-13,7.48019735907975e-12,"SLC29A4"
15631.1806966989,-1.09526052954536,0.280639400678205,-3.90273257033228,9.51127738443271e-05,0.000539525814717176,"FABP5"
37.9579473124026,-1.10730749786778,0.43123408584009,-2.56776431693851,0.0102356721811041,0.0291479999564433,"SHH"
222858.620748249,-1.37234635365789,0.263820589375774,-5.20181672289113,1.97349796251808e-07,2.2834005564585e-06,"COL1A2"
2942.32318657236,-1.08899339393794,0.303921079912151,-3.58314531605612,0.000339481622307803,0.00162427575626271,"FNDC1"
40.5277239019541,-3.54787789414635,0.384194949799241,-9.23457712289106,2.59308250896974e-20,3.44975691503709e-18,"SUN3"
13.3920557616956,-2.63209810829975,0.514669752168027,-5.11414960217137,3.1515751593515e-07,3.45435988920349e-06,"SLC30A8"
187.117922504104,-1.0345002735208,0.324268847858192,-3.19025487756136,0.00142147369026544,0.00554723146476754,"SBSPON"
23.5807997946581,-3.36173543568881,0.463547483892008,-7.25219217557438,4.10079467547943e-13,1.66403280357607e-11,"CSMD3"
38.7568464757763,-1.44168041962589,0.375596753905181,-3.838372948212,0.000123852270817851,0.000677071604602001,"DCSTAMP"
39.6082762941951,-2.84220588369385,0.457915325127467,-6.20683722018407,5.406154336724e-10,1.1292254408821e-08,"DIRAS2"
