"SYMBOL","CESC_LFC","HNSC_LFC"
"CCDC102B",-1.00836353255469,-0.126254555952539
"CCDC106",-0.937910092094271,0.352907944499539
"CCDC107",-0.182621305332875,-0.33694920084299
"CCDC110",-1.27813955494064,0.86126678093187
"CCDC112",-1.13763727429135,-0.0230096839977253
"CCDC116",0.206304837182249,-0.0786639236673854
"CCDC117",-0.329248101470672,0.156676455871887
"CCDC12",-0.200748076561365,0.0885283717614911
"CCDC120",0.85978179506707,-0.0144750382695076
"CCDC121",-0.656271742942408,0.204602622843596
"CCDC122",-0.359977746335482,0.170404140747112
"CCDC124",0.0183211535433703,-0.392317195383822
"CCDC125",-0.340423067578021,0.91216507533776
"CCDC126",-0.181658285921439,-0.0717287273741774
"CCDC127",0.094166241014404,-0.241553731134387
"CCDC13",-0.98399746729153,-0.176892428857355
"CCDC13-AS2",0.928611441655771,-0.310155684330011
"CCDC134",-0.0261155632930049,0.43768490066648
"CCDC136",1.05993471197554,-0.293651085448466
"CCDC137",0.0433552833085698,-0.253709071344649
"CCDC138",-0.799226317216781,0.500539260213139
"CCDC14",0.132662038689761,0.725627478934373
"CCDC141",1.3886619718344,0.422111684020108
"CCDC142",0.463795104161567,0.0756610943071587
"CCDC144A",-0.36355968882233,0.360145016217244
"CCDC144BP",0.321944489425773,1.02575702241118
"CCDC144CP",-0.538565880717913,-0.35256733240572
"CCDC144NL-AS1",0.0240327445289966,-2.5192021154901
"CCDC146",-0.34370710382646,1.2699328854856
"CCDC148",-0.881438910282137,0.374231632505142
"CCDC149",-0.0592316133135812,-0.111207755995656
"CCDC15",0.692295125651612,0.438410806095901
"CCDC15-DT",-0.457232403994319,0.0400917727917466
"CCDC150",-0.30844488246439,1.14131254197419
"CCDC152",2.57476660337021,-0.830038690379547
"CCDC154",-0.0940293138048993,0.244578133773222
"CCDC157",-0.85439894448464,0.227753773113367
"CCDC158",-0.479766784251181,2.02902156323644
"CCDC159",-0.000475340614086727,-0.0518385998356219
"CCDC160",-1.68360035415966,1.5864807027041
"CCDC162P",-1.95026415463108,-1.03540395685786
"CCDC163",-0.0350524496849148,0.403921976444512
"CCDC167",-0.0904548903309324,-0.223441520176532
"CCDC169",-1.1816329206802,-0.267404326642575
"CCDC17",-0.44744792207976,0.00854333631267993
"CCDC170",-0.33270617709885,0.316673856519004
"CCDC171",-0.0157225534378955,0.585838529551945
"CCDC174",-0.410465674475344,0.247502945225135
"CCDC177",6.25121715988305,2.54858398274288
"CCDC178",1.17349888038281,0.617768599319463
"CCDC18",0.0756332536690081,0.854161725316943
"CCDC180",0.129524160302545,1.56407801525066
"CCDC181",-0.47484520254443,-0.127366951986496
"CCDC183",-0.673600732380807,0.267293456086853
"CCDC183-AS1",-0.324055162293615,0.129219283620644
"CCDC184",0.392485516943432,0.092419617528588
"CCDC185",0.644937851857027,1.19938352362785
"CCDC186",-0.098611782958457,0.0298977563829029
"CCDC187",0.856227733138372,0.753383876703588
"CCDC188",-1.83816605685697,-0.379281586765639
"CCDC190",-1.96589439370397,0.347707608661787
"CCDC191",0.207768438590976,0.911932956483226
"CCDC192",-0.029048641799621,-0.321255552512286
"CCDC194",0.843738483990298,0.799411944676034
"CCDC200",0.888231613583359,0.172558336194818
"CCDC22",0.491043454480212,0.170725748886726
"CCDC24",-0.0125640998419798,0.26645683831886
"CCDC25",0.206679440688908,0.342473894115702
"CCDC26",0.155197729812395,-0.338073429034599
"CCDC28A",0.578697481567056,0.441106199409576
"CCDC28A-AS1",0.355157193914277,0.33962598557072
"CCDC28B",0.0028196363351412,1.09915303264457
"CCDC3",0.110110788703895,-1.01251863243641
"CCDC30",-0.665711172663172,0.706518482995341
"CCDC32",0.176941123751635,-0.0652487084725985
"CCDC33",-0.611454049458829,-0.444605513974685
"CCDC33-AS1",-3.82348098109306,0.0640470256630893
"CCDC34",0.780083877751904,0.89438011307837
"CCDC38",1.15681310041596,-1.90943312721238
"CCDC39",0.871463433458585,0.469404651304336
"CCDC40",-1.18874442077737,-0.397716690963147
"CCDC42",0.743626729320645,0.137779626471305
"CCDC43",-0.0218758292452527,-0.2210693523648
"CCDC47",-0.0217243639199541,-0.0814677363674406
"CCDC50",0.500817866280764,0.489744442581973
"CCDC51",0.273285854022202,-0.197568898581481
"CCDC57",0.295021160603612,0.385395115817801
"CCDC59",0.15149365001573,-0.0431653480122062
"CCDC6",-0.393301828609065,-0.207497487238532
"CCDC60",1.40701426321869,2.35339134651671
"CCDC61",0.436559628875136,0.191150205596091
"CCDC62",-1.31820285378669,0.128649225700297
"CCDC66",-0.447344091610514,0.521590238582258
"CCDC68",1.12581077826712,0.482631174785495
"CCDC69",0.880225193892762,0.299085713253242
"CCDC7",-0.28590903247566,0.776692049614554
"CCDC71",-0.0862826069952527,0.0798541690758594
"CCDC71L",-0.413265418555819,-0.645999775103485
"CCDC73",-0.0367779581363509,0.31623560722222
"CCDC74A",-0.612254500600188,0.857108810698858
"CCDC74B",-0.612254500600188,0.861815189772061
"CCDC74B",-0.612254500600188,0.857108810698858
"CCDC74B",-2.12160153809113,0.861815189772061
"CCDC74B",-2.12160153809113,0.857108810698858
"CCDC77",0.302576764085577,0.547332450902388
"CCDC78",-0.474217439029058,0.387733253754281
"CCDC8",-1.12061447809706,0.0784254442152087
"CCDC80",1.04132473604144,0.0400064511455691
"CCDC81",-0.931433321593942,-0.0861995495702407
"CCDC82",-0.136295843357235,-0.113589552652929
"CCDC85A",1.30463458010584,-0.730442134056461
"CCDC85B",-0.132022961730552,-0.890952328126249
"CCDC85C",1.17532104198135,-0.513573420501886
"CCDC86",-0.843213378124841,-1.06218578422443
"CCDC87",0.0881911564553521,-0.421105046708346
"CCDC88A",-0.126902882562567,0.111392787662443
"CCDC88B",1.4054826659477,-0.244508366484587
"CCDC88C",-0.284165430032314,0.148642525246403
"CCDC88C-DT",0.256315463848947,-0.0812850604109991
"CCDC89",-1.52407663435135,-1.34674745343843
"CCDC9",0.489597717676188,-0.0188932325902761
"CCDC90B",-0.252375632903095,-0.186978564791709
"CCDC91",0.223419631974908,-0.352868364841001
"CCDC92",-0.620593949993516,-0.607505611267257
"CCDC92B",2.19118331046964,1.11098517266694
"CCDC93",0.273948048953307,0.366668109138878
"CCDC97",0.232604847595944,0.464683458469532
"CCDC9B",2.00496852908795,-0.552856308867628
"CCDST",1.39338530484442,-3.15215079504633
"CCER2",0.711192119937197,1.34943277299644
"CCHCR1",0.738752531751604,0.916043760276979
"CCIN",0.00947214285072404,-1.02974494076998
"CCK",4.33968782195662,0.0509939965701159
"CCKBR",1.47716486491275,0.404408759003645
"CCL11",0.129191442521544,-0.481576238640022
"CCL13",1.33316298790746,-0.515780089859648
"CCL14",1.31094402703013,0.124502411905515
"CCL17",2.49891442952914,0.187159145779741
"CCL18",1.64628462056431,0.339309671153569
"CCL19",1.72656447941208,1.61737564157497
"CCL2",0.633535168239649,-0.304131692037127
"CCL20",2.12126798729602,2.09490605996195
"CCL21",0.417159225528787,0.123669456390118
"CCL22",2.69881728935862,-0.124091789452052
"CCL23",1.75625672523266,-0.118378153898324
"CCL24",1.25834179007985,-1.35195648906542
"CCL25",1.80696476966707,1.58509212693941
"CCL26",1.69377107264233,-2.20943564269133
"CCL28",1.03141174187223,0.384366192412482
"CCL3",0.88800722661788,-0.38372498807426
"CCL3-AS1",2.66531110742259,0.723572591451671
"CCL3L1",0.932590342672256,-0.782022877162479
"CCL3L3",0.932590342672256,-0.782022877162479
"CCL4",1.31055023277428,0.420054014229121
"CCL4L1",1.20428716943297,0.146862189268342
"CCL4L2",1.20428716943297,0.146862189268342
"CCL5",2.43228101969764,0.456093625844453
"CCL7",0.381711240941222,-0.619145073145181
"CCL8",0.889550073858299,-0.240023742831069
"CCM2",0.203019829447814,-0.467746052482641
"CCM2L",-0.664701182814583,0.191969630616923
"CCN1",-0.417236937498385,-0.69262078143469
"CCN2",-0.854491730367209,-0.801243649191565
"CCN3",-0.682196927244797,0.769496747039166
"CCN4",-0.58533859479507,0.0344860608478124
"CCN5",2.25707893647955,-0.103408799422518
"CCN6",-0.79903819492032,-3.25781340467855
"CCNA1",-3.56588518020319,-3.5794924639182
"CCNA2",0.229378034932203,0.356251281392831
"CCNB1",-0.186000253235385,0.292680045312474
"CCNB1IP1",-0.987562694112099,-0.158795844966743
"CCNB2",0.582002316597189,0.342070907294504
"CCNB3",-0.197472603180503,0.699588659941214
"CCNC",-0.453604333545503,-0.351394802747695
"CCND1",-2.23276946343188,-1.72434111246217
"CCND2",0.164253985971417,-1.01593900556932
"CCND2-AS1",-1.8135331536165,-0.366353790204092
"CCND3",0.483863757509278,-0.158976253291493
"CCNDBP1",0.665668297683762,-0.082148340583734
"CCNE1",0.374609372026869,0.0602699970367883
"CCNE2",0.792260451199882,1.4879325654565
"CCNF",0.497270204332385,0.675550301291253
"CCNG1",-0.950798057787242,0.344576347639009
"CCNG2",-0.394437173972197,0.230432204224262
"CCNH",-0.122747772740365,0.182909363738034
"CCNI",-0.203091792482976,0.260325827196068
"CCNI2",1.2169514166897,2.931359257532
"CCNJ",-1.48300113476982,-0.0545703560237722
"CCNJL",0.635440391188911,0.19983256434202
"CCNK",0.502282177377366,-0.426025495831591
"CCNL1",0.496883007791813,0.362851029580307
"CCNL2",-0.213737735235481,0.218707844417131
"CCNO",-0.728984727467768,0.836986007800409
"CCNO-DT",0.190084861591414,1.57619671459826
"CCNP",2.44179109982187,-1.43338824040471
"CCNQ",0.307804401595499,-0.579601536032899
"CCNT1",0.197084718534067,0.157916003309931
"CCNT2",-0.223949494598149,0.0543481474666489
"CCNY",-0.14464233271611,-0.124501675505894
"CCNYL1",0.168346101425222,-0.418934372362179
"CCP110",0.11240037456727,0.558890792255132
"CCPG1",0.287801929278886,0.237974032599729
"CCR1",0.424119877452286,-0.130208510839236
"CCR10",2.03222531251793,0.489171399417892
"CCR2",1.10323729776726,0.677559690437625
"CCR3",1.05089962865059,-1.32554251800699
"CCR4",2.29175269516009,0.832953713867121
"CCR5",1.27266675465777,0.911695051938213
"CCR5AS",1.11289684228755,-0.106555315863557
"CCR7",1.88493146534956,0.912259677357513
"CCR8",0.907354003840974,0.400180594589072
"CCRL2",1.23056043605188,-0.136883003391629
"CCS",-0.0684889948994242,-0.467836974810431
"CCSAP",-0.0410441840545944,0.203693555412631
"CCSER1",-1.16747971666111,-0.345360442683102
"CCSER2",-0.179769446678997,-0.131963013827668
"CCT2",-0.390358603070628,-0.368722468097249
"CCT3",-0.38868912502848,-0.499421100149375
"CCT4",-0.195244694104833,-0.399381204960395
"CCT5",0.150900542805034,-0.367122844606697
"CCT6A",-0.350930181907564,-0.820138386438893
"CCT6B",-0.150183819488458,0.477785831405305
"CCT7",-0.321598429595485,-0.467523731256671
"CCT7P1",1.21084829762143,-0.296053673991375
"CCT8",-0.407350753139025,-0.169965266165314
"CCT8P1",-0.560506291401197,-0.0883379598996645
"CCZ1",-0.0972134104738526,-0.198173231230676
"CCZ1B",-0.226622619935379,-0.268480009638506
"CCZ1P-OR7E38P",-0.189700038326817,0.16052551816433
"CCZ1P1",0.048529454994542,-0.462635353640567
"CD101",-0.0048128484751071,0.166035237825125
"CD101-AS1",0.688970950532486,0.789697345058879
"CD109",2.57082997854088,-0.381877224612269
"CD109-AS1",1.92553773551527,-0.912448855925286
"CD14",0.532311911469831,-0.390088282385964
"CD151",0.0176170299724204,-0.709274901068351
"CD160",0.912655066750841,1.06782732021005
"CD163",0.774493995582622,-0.717423201520469
"CD163L1",-0.194624775589002,-0.480733565276537
"CD164",-0.171330971799555,-0.180490133801297
"CD164L2",0.956761687236702,-0.901428577938047
"CD177",3.30325746359555,-1.37315568507096
"CD180",1.23565254101375,0.540173447309795
"CD19",1.42529416292221,1.7723102507166
"CD1A",3.13427078354706,0.487350934095765
"CD1B",2.04866235619717,-0.0992980837893298
"CD1C",2.13644637071385,0.553774364734832
"CD1D",-0.646529578175242,0.0926303085267677
"CD1E",2.5908521518115,0.77538918313152
"CD2",1.24974305742548,1.11163853946085
"CD200",-0.892267153860845,0.8734155659335
"CD200R1",1.54094448531739,0.505820090653031
"CD200R1L",-0.347749569318318,-0.553394131742253
"CD207",3.01955659741796,0.186731782580653
"CD209",0.738770985273859,-0.577140141466736
"CD22",0.872116358274814,1.52717176501324
"CD226",0.749443601440094,0.825249332613088
"CD24",-0.573367749073198,-0.129896264820052
"CD244",1.37758219278607,0.727952827394763
"CD247",1.43532869114987,1.07591553220027
"CD248",-1.27407892790296,-0.506365115772617
"CD27",1.45140619197545,1.19995191184652
"CD27-AS1",0.231220228156209,0.136544798074807
"CD274",2.59995581224216,-0.442844656132532
"CD276",-0.263970030934749,-0.799532661255996
"CD28",0.525134586452818,0.931423105820466
"CD2AP",0.133338530899993,-0.125960318434232
"CD2BP2",-0.113599968677956,-0.274685189513424
"CD300A",0.900671141116443,0.0828244413174385
"CD300C",1.18471534474524,-0.28287566648703
"CD300E",0.428969267904497,-0.974914809930765
"CD300H",1.94446857874872,-0.669110783475195
"CD300LB",0.749200822762205,-0.534204159980806
"CD300LD-AS1",1.46320796706483,-1.13808288002211
"CD300LF",1.26400053140198,0.325463478228667
"CD300LG",0.961400986236274,1.00770386033329
"CD302",-0.629010080574779,0.212330030163923
"CD320",-0.692927512199574,0.111414625719154
"CD33",0.826894529858606,0.151625700580128
"CD34",-0.919032877597097,-0.10049950789381
"CD36",1.33287229616963,-0.751683735850526
"CD37",1.05713719131799,0.797959247473687
"CD38",1.39357460950987,0.082430999397516
"CD3D",2.33245509068474,1.03732779895675
"CD3E",1.32408443943496,1.06125909635411
"CD3G",1.66184365477148,1.10491791148939
"CD4",0.767366394572798,0.376216292194596
"CD40",1.22932619256019,0.353995220181226
"CD40LG",1.32099365799071,1.54441938385561
"CD44",0.940012408356672,-1.02246914410228
"CD44-DT",0.456446054960997,-0.865062318663183
"CD46",-0.2303306092526,0.265832831540806
"CD47",0.705557255668695,-0.130253673382194
"CD48",1.38168267408155,0.949607133916891
"CD5",0.95524579131185,0.976764362506848
"CD52",0.532459669976072,0.690953513458902
"CD53",1.05480248454844,0.48129357685712
"CD55",1.71681083120608,-0.046558529569343
"CD58",0.531588318560174,-0.0935906470385519
"CD59",0.906601162901419,-0.534148107906197
"CD6",1.38021962452654,1.23696012541516
"CD63",-0.122043675715248,-0.186787131576579
"CD63-AS1",-0.0580184724038057,0.202211049644147
"CD69",1.07332310983745,0.622942877182397
"CD7",2.33778732978959,0.581356964834702
"CD70",2.94732739215368,-0.313800016671705
"CD72",0.577861726343612,0.597098450152555
"CD74",0.776143255747717,0.518966780335893
"CD79A",1.60374419222593,1.36335305753615
"CD79B",1.03185585668145,1.16132774819351
"CD80",1.06632776084131,-0.0964547971780662
"CD81",-0.657610858289167,-0.499004428689358
"CD81-AS1",-1.44640847600529,-1.50078853571762
"CD82",1.68923273341719,-0.211336986934878
"CD83",0.589141944714444,0.225332424374441
"CD84",1.07807873951016,0.353506008512733
"CD86",0.989052921571133,-0.225675692863473
"CD8A",1.13702206401199,1.26450684098532
"CD8B",-1.75697664708611,1.18111927194982
"CD8B2",-1.05065561741635,4.44266949051573
"CD9",0.708061793917013,0.257022238351025
"CD93",-0.820692361464479,-0.416899329673347
"CD96",1.36523097849491,1.08467017731666
"CD99",0.867832751615036,-0.145771249876671
"CD99L2",0.31516546329338,0.110432678898216
"CDA",2.69741214284717,-2.99370351578386
"CDADC1",-0.456549286295045,0.0327752837724596
"CDAN1",-0.0739561488517917,0.0618288767650281
"CDC123",-0.321196065925693,-0.30017784656681
"CDC14A",-1.09309887273909,0.25407849855174
"CDC14B",-0.422006248831424,0.586251491561957
"CDC16",-0.0472486523053247,-0.247538272275518
"CDC20",0.353029615930064,-0.0434924713779318
"CDC20-DT",0.376870075160375,-0.530039269888239
"CDC20B",-2.20882528265887,2.76690004377536
"CDC20P1",1.6368394837446,0.56582836870681
"CDC23",-0.0156365777224757,0.385599937419582
"CDC25A",-0.464573400482521,0.637785517125127
"CDC25B",0.91895003971554,-0.0976358225577851
"CDC25C",0.0473184499844002,1.188958321478
"CDC26",0.0858138004211113,-0.203174796792855
"CDC27",0.00953855419297173,-0.394052176212074
"CDC34",-0.799397752763095,-0.463985926543635
"CDC37",0.066329008871418,-0.292833273869338
"CDC37L1",-0.101128470716596,-0.190380751572185
"CDC37L1-DT",0.110808890933197,0.115999198025513
"CDC40",-0.103614104346999,0.0565246887884679
"CDC42",0.430561106708112,-0.109055959063895
"CDC42BPA",0.218991177150762,-0.307992671692743
"CDC42BPB",0.57963427609921,-0.526620298209515
"CDC42BPG",0.939102388358645,0.123608413446876
"CDC42EP1",0.306312634024291,-0.0991042265467016
"CDC42EP3",0.46370858490182,-0.459366825743138
"CDC42EP4",0.935381746321293,1.33370481496872
"CDC42EP5",1.51956805727699,-0.193800865716176
"CDC42SE1",0.522594007812955,-0.13469086192691
"CDC42SE2",-0.185405509439827,0.449751322619827
"CDC45",0.51183198438886,0.43271522440402
"CDC50A",0.0394290340587857,0.450058887578706
"CDC50B",0.955199444342549,0.151629340213044
"CDC5L",-0.1171575090251,0.142112596493448
"CDC6",0.669834624197781,0.486180423658298
"CDC7",0.610855570026278,1.20373688716952
"CDC73",-0.216502971476907,-0.102805483820147
"CDCA2",0.303026574451944,0.714009046889235
"CDCA3",0.0402655809983783,0.205044018747216
"CDCA4",0.898560004362013,-0.185697761540725
"CDCA5",0.231705520611402,0.237562399800683
"CDCA7",0.843700938776756,0.741864774790874
"CDCA7L",0.314319011336704,0.159537980505032
"CDCA8",0.329300401386622,0.373441961218854
"CDCP1",0.518745313892003,-0.233967277040428
"CDH1",-0.0444651817782908,-0.32328407438769
"CDH11",-1.16904382418828,-1.27958715099699
"CDH12",0.854646380969603,-1.12541482219826
"CDH13",1.37609758549558,-1.23565255531924
"CDH13-AS2",1.72883344026445,-0.701703340737775
"CDH15",-0.577042611175574,-1.72279722567084
"CDH16",5.39885838727428,-1.9517625857727
"CDH17",1.57233658381523,0.934005873819355
"CDH18",-4.11325363090487,-0.209938983763053
"CDH19",1.01708977072231,-0.99080838981121
"CDH2",-1.87326816007073,-1.7095469219456
"CDH20",-0.793104940109419,0.637734690346924
"CDH22",0.504479444411229,-1.13401111543361
"CDH23",-0.534095219300375,1.65085596444665
"CDH24",0.608598037031779,0.142099494953464
"CDH26",2.11500576983276,0.421063081431778
"CDH3",0.322459903181402,-0.903267897090932
"CDH3-AS1",-0.603321189890533,-0.161522796888867
"CDH4",1.2095592718808,-1.84530499126952
"CDH5",-0.863986491057688,-0.326287494274497
"CDH6",-1.79555676427799,-0.219213601049389
"CDH7",1.68170139465984,5.86455475813771
"CDH8",-1.14903465204887,-2.48323780321675
"CDH8-AS1",0.142793808993959,-2.27355299555408
"CDHR1",2.58313183214826,-1.73287338115532
"CDHR2",0.872734928612653,-0.246891366525401
"CDHR3",-0.642824703254072,0.00388864971758401
"CDHR4",-0.518485593928691,0.387889030857868
"CDHR5",4.04093818081347,0.601494312034313
"CDIN1",0.594767197925195,0.314242261798495
"CDIP1",1.05487412130929,0.705232322911665
"CDIPT",-0.0576132395944255,-0.525526538805918
"CDK1",0.364644159484873,0.660619895220778
"CDK10",-0.13159891027576,-0.131929619208521
"CDK11A",0.288307363390457,0.16619786910031
"CDK11B",0.201417741461696,0.142266128821388
"CDK12",0.227091126428562,-0.264929515283441
"CDK13",-0.0138814681822494,-0.0397182853686068
"CDK14",0.0437915698680969,-0.451852986937393
"CDK15",0.0502745091702716,-0.700340753317501
"CDK16",0.0996667228403477,0.0842908210227297
"CDK17",0.373288770565456,-0.0334651860978942
"CDK18",0.37776585480348,0.0307237179694229
"CDK19",-0.16949096734483,0.519034370489818
"CDK2",0.970699249395875,0.707822551846919
"CDK20",-0.756799543390122,0.655672536781159
"CDK2AP1",-0.420345965142979,-0.408332224499317
"CDK2AP2",-0.000486346129434478,-0.248939826068425
"CDK3",-0.0459300744151655,0.790343570013874
"CDK4",0.333650983136271,0.120575427638929
"CDK5",-0.434008635400817,-0.243650029567249
"CDK5R1",0.11548525655694,-1.0660081758449
"CDK5R2",0.0265054663797825,-1.49697864382701
"CDK5RAP1",0.281887573056427,0.313449772694126
"CDK5RAP2",0.179689177874445,0.393540486187131
"CDK5RAP3",-0.00512243674741602,0.592780842780483
"CDK6",-0.694177345941905,-1.65657648436683
"CDK6-AS1",0.280832796580152,-2.94278171728198
"CDK7",-0.371992207960829,-0.306300446697773
"CDK8",-0.534585846478385,-0.268731554673503
"CDK9",-0.0939318464049708,-0.162429523620667
"CDKAL1",0.0520675330850811,0.490044295020313
"CDKL1",0.206629558932234,-0.35223090434731
"CDKL2",-2.84369047694604,0.594714766901175
"CDKL3",-0.405348145688235,0.952012574595277
"CDKL4",-1.29126246675173,2.27761203882088
"CDKL5",-0.0338454985964924,-0.000450088648657498
"CDKN1A",0.870275344423605,-0.145629207400184
"CDKN1B",0.243243565663381,0.578364156280619
"CDKN1C",-0.668330740968132,1.80061934697034
"CDKN2A",2.73802105507839,2.21507885527592
"CDKN2AIP",0.124136269740072,0.253300796809994
"CDKN2B",2.68250192574097,-0.141931960772654
"CDKN2B-AS1",3.19816813402489,1.4040144505986
"CDKN2C",2.18380375105012,2.30771087683305
"CDKN2D",0.54353503930389,0.444394028122544
"CDKN3",0.286166030198234,0.0458751112815593
"CDNF",-0.689297249305788,0.548192422237978
"CDO1",-2.99773292378711,-0.560364158622819
"CDON",-0.092855904274927,1.05353807110452
"CDPF1",-0.332906753311581,-0.152798025671564
"CDR2",-0.459438078170886,-0.290884111404002
"CDR2L",0.0606955522131001,-1.14863966517992
"CDRT15",-0.604902276127525,0.496341621931081
"CDRT15P4",0.293481331300869,0.476718332617252
"CDRT4",-0.26869781907952,1.06207518121262
"CDS1",-0.0153315036469182,-0.275003199669268
"CDS2",-0.0134969275575249,0.102198915284449
"CDT1",1.0359353538702,0.852420362680507
"CDV3",0.366249046994577,-0.132363249192077
"CDX1",-0.374754011158826,0.405064792115521
"CDX2",-2.37893959046552,-4.54086633714717
"CDYL",-0.20979099089796,-0.2534819251884
"CDYL2",-0.488113474848575,-0.301791909724298
"CEACAM1",0.877143034129675,0.392621590255563
"CEACAM16-AS1",-0.0377695646699049,1.20547398957044
"CEACAM19",0.304471290031705,-1.1281455606999
"CEACAM21",0.709321398138666,0.624598846008883
"CEACAM3",2.55465850264761,0.306170216607652
"CEACAM4",1.67509817467709,-0.199742907379176
"CEACAM5",5.2031527290901,0.962282115263086
"CEACAM6",1.69581807461411,0.309542935737645
"CEACAM7",5.5722259263366,-0.294198512392392
"CEBPA",1.08900518331221,0.148560103880717
"CEBPA-DT",0.239375996436,0.234894018991741
"CEBPB",0.638665691766322,-0.791848321221484
"CEBPB-AS1",0.615551909937942,0.501359048919748
"CEBPD",0.078205024540796,0.603425634864146
"CEBPE",2.89756172723873,-0.863818074791292
"CEBPG",-0.0201227800922825,-0.0402655154164058
"CEBPZ",-0.0378557729690972,-0.220314545121217
"CEBPZOS",-0.432528920530904,-0.0883191503158494
"CECR2",0.284564463658197,0.805223742054369
"CEL",3.02058538848093,1.19793075805224
"CELA2B",0.261768574050197,0.813299903960765
"CELF1",-0.133589561415681,-0.0135281363592185
"CELF2",-0.49402375461689,0.42128721070546
"CELF3",-2.74246818487304,0.671175448919934
"CELF4",0.433752397103882,2.23460728121453
"CELF5",-3.54531203753139,-0.38678456798318
"CELP",0.542963332246235,-0.831550525354247
"CELSR1",0.512792037656006,-0.157695183873587
"CELSR2",1.14179380948578,0.154031146077959
"CELSR3",1.5926820036903,0.991920462508872
"CEMIP",-0.00797727428263195,0.00801120296662713
"CEMIP2",-0.569697478951763,-0.409614729052316
"CENATAC",-0.468233527523269,-0.0463799087245749
"CEND1",-0.940257483804774,0.338562986784729
"CENPA",0.214248329399678,0.128971842988153
"CENPB",0.642911762518598,-0.106217696572834
"CENPBD2P",0.236474728482092,-0.0699326469310039
"CENPC",0.281933670684372,0.668250978517616
"CENPE",-0.0434660114868544,0.307741106815837
"CENPF",-0.123093508184959,0.670011263636735
"CENPH",0.157584919585452,1.25499258892962
"CENPI",0.750018340013255,0.423593061125127
"CENPK",1.01612322021533,1.48008231245347
"CENPL",0.0789905349167938,0.487744016606252
"CENPM",0.488259631480804,0.994087721911927
"CENPN",0.768446877169744,0.191546152851376
"CENPO",0.32493637864705,0.606303096133478
"CENPP",0.883343476648481,0.815100412184864
"CENPQ",0.527615671338902,0.558075209805636
"CENPS",0.571230672624477,0.447681948329907
"CENPT",0.0362972489565037,-0.250708271123562
"CENPU",0.618106947548421,1.10666737088408
"CENPV",-0.633066353933251,0.582559916129971
"CENPW",1.25136539295498,1.01358072318649
"CENPX",-0.134903973168231,-0.294905437771346
"CEP104",-0.19241728530878,0.0191163273837505
"CEP112",-1.10987877683319,-0.11082479162811
"CEP120",-0.178939523465287,0.918152035970912
"CEP126",1.64985203650708,-0.328804099058905
"CEP128",0.427714886597538,0.455390078222575
"CEP131",-0.185337080452189,0.364125423313672
"CEP135",0.148835237492217,0.825357326371463
"CEP15",-0.254859951989861,0.96052873019242
"CEP152",0.829002299013849,0.881971026733378
"CEP162",-0.591466763365772,0.604340721527041
"CEP164",-0.297722234195091,-0.705224242190719
"CEP164P1",-0.36943884490524,1.29943999366507
"CEP170",-0.817695630586171,-0.175648899876867
"CEP170B",0.8598922735351,-0.642677124147597
"CEP19",1.10448298337965,0.79083637057971
"CEP192",0.239773215568057,0.688678069170733
"CEP20",-0.146120472553783,-0.153827207374464
"CEP250",0.243149106512277,0.477664060734466
"CEP290",-0.200688753068027,0.0230306234365322
"CEP295",0.38254030714434,0.304985178574169
"CEP295NL",0.80977295317096,0.0766410335846292
"CEP350",0.098303889762418,0.197735220361006
"CEP41",-0.909555234149082,-0.408523478555999
"CEP43",-0.107779112905292,0.537012777738985
"CEP44",-0.262368389246416,0.738017446787086
"CEP55",0.517249428387563,0.00155310877892053
"CEP57",-0.203948565996634,0.0549523513225953
"CEP57L1",0.162297030520962,0.19300961999385
"CEP63",0.419242126921716,0.49489198630431
"CEP68",-0.0491150510399793,0.318578119399896
"CEP70",0.193557816860103,1.0377402006591
"CEP72",0.256611134686983,0.499149917997845
"CEP76",-0.332927643889616,0.180801318591365
"CEP78",-0.0543872609498366,0.878703745044947
"CEP83",-0.0831735496497439,0.233558281701605
"CEP83-DT",0.277446203264193,0.861959526401821
"CEP85",0.633678591126795,0.525843460355983
"CEP85L",-0.5818789328197,0.0749059364505568
"CEP89",-0.0131639258535928,0.121270278000662
"CEP95",-0.20405696357746,0.408555718668235
"CEP97",0.101478710802666,0.49676689464551
"CEPT1",0.270140827123824,0.20514316681557
"CERCAM",-0.573002757939367,-1.28195359866559
"CERK",-1.21023311955448,0.146262577483157
"CERKL",-0.798298396289463,0.963585204790516
"CERNA2",0.335061292147388,-0.133233199020148
"CEROX1",-0.211547947020038,-0.0881255159679026
"CERS1",-4.09614378348496,-0.579902351109442
"CERS2",-0.392919063238538,-0.209076990812763
"CERS3",1.72433939778575,-1.155070910477
"CERS4",-0.514802331880769,-0.612664715821286
"CERS5",0.0636988481497745,-0.24206933584694
"CERS6",0.111071349823641,-0.123407378989031
"CERT1",-0.73873046168503,0.346623326810419
"CES1",2.94641347927127,-5.4176264381965
"CES2",1.50474134770473,-0.168678116169473
"CES3",0.150794803412786,0.425415064571651
"CES4A",-0.0226210947567018,-0.332869276796772
"CETN2",0.263810172015996,-0.302803399713757
"CETN3",-0.46947308392445,0.372408783347844
"CETP",-0.666835743519374,-0.0410328271745064
"CFAP100",-0.084746406783162,0.492539242178549
"CFAP107",-2.43298070955522,-0.0590536047793038
"CFAP119",-0.0307354244167784,0.85348571255635
"CFAP126",0.280363794433302,0.458909783657212
"CFAP141",-2.66508173318393,-0.270587034668591
