"ID","aDC_xCell","Adipocytes_xCell","Astrocytes_xCell","B-cells_xCell","Basophils_xCell","CD4+_memory_T-cells_xCell","CD4+_naive_T-cells_xCell","CD4+_T-cells_xCell","CD4+_Tcm_xCell","CD4+_Tem_xCell","CD8+_naive_T-cells_xCell","CD8+_T-cells_xCell","CD8+_Tcm_xCell","CD8+_Tem_xCell","cDC_xCell","Chondrocytes_xCell","Class-switched_memory_B-cells_xCell","CLP_xCell","CMP_xCell","DC_xCell","Endothelial_cells_xCell","Eosinophils_xCell","Epithelial_cells_xCell","Erythrocytes_xCell","Fibroblasts_xCell","GMP_xCell","Hepatocytes_xCell","HSC_xCell","iDC_xCell","Keratinocytes_xCell","ly_Endothelial_cells_xCell","Macrophages_xCell","Macrophages_M1_xCell","Macrophages_M2_xCell","Mast_cells_xCell","Megakaryocytes_xCell","Melanocytes_xCell","Memory_B-cells_xCell","MEP_xCell","Mesangial_cells_xCell","Monocytes_xCell","MPP_xCell","MSC_xCell","mv_Endothelial_cells_xCell","Myocytes_xCell","naive_B-cells_xCell","Neurons_xCell","Neutrophils_xCell","NK_cells_xCell","NKT_xCell","Osteoblast_xCell","pDC_xCell","Pericytes_xCell","Plasma_cells_xCell","Platelets_xCell","Preadipocytes_xCell","pro_B-cells_xCell","Sebocytes_xCell","Skeletal_muscle_xCell","Smooth_muscle_xCell","Tgd_cells_xCell","Th1_cells_xCell","Th2_cells_xCell","Tregs_xCell","ImmuneScore_xCell","StromaScore_xCell","MicroenvironmentScore_xCell"
"TCGA-EK-A2R7-01A-11R-A18M-07",0,1.89061601083811e-22,2.73875922396362e-21,1.99797199106457e-09,4.56887285235048e-06,1.51037817848622e-22,2.96836878048263e-23,1.00529448206759e-22,1.12163622259001e-22,3.75083603945305e-06,0,0,0,7.35221859143059e-22,0,0,1.22634847645238e-07,0,0,2.05566315562333e-22,0,0,4.0436308555533e-22,1.7890620144671e-22,2.55155158830126e-21,9.64626857371749e-22,0,4.15322472305957e-23,9.95851272969913e-21,0,4.88039541985054e-23,0,0,0,0,0,4.39177558428405e-22,0,1.95933915053474e-06,0,0,1.11026127954025e-22,5.01577742501021e-21,0,7.15286664594653e-22,0,0,9.32224681611744e-23,6.00826819685512e-22,1.94614697531596e-22,0,2.97978101137777e-23,0,3.23937740205182e-07,1.28504302420976e-22,1.50211695732428e-21,1.07253039588661e-09,1.85632176456215e-23,9.30532993322023e-23,5.70425218533964e-05,0,2.60427460124504e-22,5.09044318135149e-22,0,1.33198132737705e-09,1.37030659469253e-21,1.33198132737842e-09
"TCGA-EK-A2GZ-01A-11R-A180-07",0,6.39050634939202e-23,0,5.9264629941635e-22,2.47842099847813e-06,0,4.66373911035488e-23,0,8.92784129307825e-08,4.75594643921465e-07,0,4.83022561733073e-23,0,1.46575398122993e-22,2.03811073444331e-24,0,9.22463489855372e-08,0,0,2.2299688965374e-22,0,3.87078369641988e-23,0,0,1.04371368789462e-21,5.82239216175084e-22,7.78513070550525e-22,1.71155052838414e-22,8.61997020265989e-25,0,0,4.17660355875397e-24,2.34428040939414e-22,0,1.64531951290739e-22,0,0,8.17436797905572e-24,1.11162196323584e-06,0,0,0,9.0532456971792e-24,2.19306660800793e-22,1.52513215160731e-22,0,0,0,9.84624482100443e-23,4.18956157884175e-07,0,0,2.16487834095202e-21,1.40895325164628e-08,3.94608583594913e-22,1.4565040592361e-21,8.25662354388831e-24,0,5.18922914248444e-23,4.57411366245805e-05,0,0,4.92280968411491e-23,0,7.79882856844756e-22,5.53809375694273e-22,1.33369223253903e-21
"TCGA-C5-A7UE-01A-11R-A33Z-07",1.77004238661392e-24,0,2.47386740524863e-22,4.15176211474369e-08,2.46700149772401e-06,5.98544263753757e-23,1.31027484583558e-22,0,1.08314186142589e-06,1.84433150311961e-06,0,0,0,0,0,0,1.20287998117439e-07,2.53380236552097e-22,0,0,0,1.67624454162819e-22,0,0,0,1.41864731385858e-22,2.19820793292833e-22,1.01900045294145e-23,8.00879800389012e-22,3.56960158403537e-23,0,0,1.59010059904562e-22,1.10715568687999e-23,1.8131516354507e-08,2.00765511499415e-24,0,2.89540389970305e-08,2.86957117704856e-06,0,2.82868032398594e-22,1.16670653656438e-23,1.75646918514382e-05,4.93370901771556e-23,1.91782818160367e-22,9.57307192741123e-25,0,1.66843662826636e-22,0,2.2382049431007e-07,1.48598339614181e-22,0,1.08515921994535e-22,1.97994847130799e-07,3.76089179686222e-22,0,2.60323927886981e-24,2.71964285451001e-24,0,0,2.64049519128922e-23,0,2.28644769867135e-24,3.17111575115107e-22,3.9766091667963e-08,0,3.9766091667963e-08
"TCGA-DS-A0VL-01A-21R-A10U-07",9.11718895832367e-23,7.49807985240369e-23,3.11787022816671e-22,6.39689168863982e-24,2.85216116966326e-06,1.03985040031432e-23,5.51587443303471e-22,0,4.58775228176101e-07,2.67811847430713e-06,0,4.65531865771104e-23,0,0,0,0,1.91571137323465e-08,0,1.60546319865805e-22,5.92583000347555e-25,3.86888908398036e-23,0,3.18969580492603e-22,0,0,1.57368358732235e-22,0,1.02925873092666e-07,0,0,0,0,4.4468534582416e-23,2.01272482843893e-25,7.76620004871797e-08,0,3.33376030922783e-22,1.18811142934802e-24,7.80022049676795e-07,0,0,2.01842238019506e-22,3.12830226678515e-21,1.79583027325093e-23,5.37412727409381e-23,5.33680703421613e-26,0,0,1.09382632339196e-22,5.61865712321817e-22,0,0,0,8.84942972665902e-08,4.46631476111735e-23,3.51861371673548e-22,0,2.24128372538021e-23,0,2.58601053116627e-05,4.57994670289425e-23,0,4.0104880696496e-23,0,5.17746669914532e-08,5.68348446819203e-23,5.17746669914533e-08
"TCGA-EK-A3GJ-01A-21R-A213-07",8.67007680886079e-23,0,7.54274372443782e-22,1.37714637578693e-24,7.74277859835539e-06,0,1.29579370711444e-21,0,6.35522452834498e-07,3.05428376962831e-06,6.14788776922294e-23,0,0,0,4.46960664991089e-23,1.66833386367902e-22,3.03886976712036e-08,0,1.19044902546815e-22,0,0,3.97201040459062e-22,6.94167469063329e-19,0,0,0,1.23343446725108e-21,2.43899616090289e-22,1.09788088923648e-23,0,5.73625202758382e-23,1.26931620227351e-22,0,3.10987386330468e-25,7.80190902271088e-08,0,0,2.97748332241998e-24,7.4355773361392e-07,4.24915732474992e-22,3.06281923101016e-22,0,8.08484706373948e-06,0,0,0,0,1.35188061541384e-22,1.5885560545937e-21,9.61593180072545e-08,2.39682408965355e-06,4.47708161123779e-23,0,3.15696505447313e-26,0,1.89726621165026e-21,1.44889311501251e-24,0,3.75741095415338e-22,2.34113802406743e-05,1.15349342852356e-22,0,1.53185504422727e-22,5.17376335123501e-22,5.20127268180742e-08,0,5.20127268180742e-08
"TCGA-LP-A4AU-01A-32R-A32Y-07",0,0,0,0,3.2509681620405e-06,0,1.35606766551626e-22,0,4.34354549056567e-25,2.12942013817413e-06,0,1.92504164165231e-22,1.89029677272576e-22,0,2.96401756775713e-23,1.30625895898269e-21,5.66411936774177e-24,1.07982945550812e-22,4.09086318896759e-23,6.0868785706703e-23,4.9691766831642e-23,0,1.96448660837199e-22,0,1.71970079524577e-21,2.30490573355696e-23,2.99543767413633e-23,0,0,0,6.60582611225514e-23,2.2902989411815e-24,0,0,3.45997758282478e-22,3.04624392659239e-23,0,0,4.02547163315875e-07,0,0,0,7.0216084020789e-22,0,0,8.2587249596511e-24,0,6.82458431904231e-22,6.82110971458607e-22,0,0,4.71165020019973e-23,2.99119108523929e-21,2.76839059083183e-07,0,7.0199243888487e-22,6.72097456834426e-28,0,0,7.29163402045866e-05,0,0,0,3.98958406112955e-22,1.31082027363895e-21,8.84696281038704e-22,2.19551655467766e-21
"TCGA-C5-A2LY-01A-31R-A18M-07",8.60629394262568e-23,3.15400867595066e-22,2.39469425994051e-21,0,7.00016361563888e-06,0,0,0,7.0121479631413e-07,4.52272346241445e-06,3.77653968822393e-24,0,0,1.31252393885481e-21,0,0,6.06760632768195e-23,0,0,4.20609637401529e-22,1.77725261110598e-22,2.54785221813495e-22,0,4.63917473398074e-22,0,0,0,0,0,0,8.29955150253345e-23,1.34118259807633e-23,9.18167187490149e-23,5.95474690463215e-24,1.35457704645008e-08,0,0,4.1400374053736e-23,2.35124853370253e-06,0,5.09014046999336e-22,0,1.41038405585344e-05,2.14645147777026e-22,0,0,0,4.39414201489947e-23,0,2.42113765326675e-07,0,8.16754284740921e-23,0,1.71717297807313e-07,1.16223161156876e-22,7.29977903987478e-22,1.86370783072393e-24,0,7.28949079248547e-22,2.60251775373511e-05,1.03785747232201e-23,3.78430469641414e-23,0,0,9.03051364300134e-09,2.46563064352832e-22,9.03051364300158e-09
"TCGA-C5-A1BQ-01C-11R-A213-07",0,0,4.42020876913933e-21,2.23398752649466e-23,4.6516845343818e-06,0,0,0,3.56757919155502e-07,2.77956834470932e-06,0,0,0,0,1.04193835040913e-23,4.22405533657279e-23,1.0405102596308e-07,7.6937719597878e-23,0,3.03900098397127e-23,0,0,0,6.7364502052915e-23,0,7.2830993852506e-22,3.23625959746521e-22,7.73647323657206e-23,0,0,2.6817435412939e-23,0,0,0,0,0,0,7.36238327214964e-23,1.09438814265268e-06,0,1.6031028551553e-21,7.72378051156514e-23,1.06136572692894e-05,0,0,1.50618933141103e-25,0,0,6.31253704552158e-22,6.31283860323358e-07,3.86821206382416e-23,0,0,5.59792401194169e-25,3.09858411798985e-22,1.82340425187705e-21,1.6285776466683e-23,3.41156977204771e-23,0,3.6209158336126e-05,0,0,0,0,1.52472429654141e-21,0,1.52472429654141e-21
"TCGA-IR-A3LB-01A-11R-A24H-07",0,0,1.11379426186129e-21,1.66063427633559e-24,6.2615816310675e-24,9.49304978993052e-10,4.77299265857746e-23,2.02181999275688e-08,2.5764373664657e-07,1.69543332224168e-06,8.9558796383166e-09,4.56957410191231e-24,2.70527641069428e-08,0,8.02773039377875e-09,7.33262646178842e-23,5.87899113181144e-08,1.2930689732667e-09,0,0,1.17981905976576e-23,0,0,0,5.39696412936826e-22,2.02352762790747e-26,5.23936387125479e-22,0,1.40212257118143e-24,0,7.4557737460573e-23,3.58513324455889e-23,0,6.58792340430708e-24,2.3451015653419e-23,5.57399104011468e-26,2.77258036294908e-21,1.76360105890248e-23,6.48744086921285e-27,0,0,5.24056579499765e-24,0,2.82931592940429e-22,2.40431546646275e-22,1.34415831502348e-23,1.40424639628937e-10,3.03221798373179e-28,1.12340792675789e-24,0,0,0,6.38153794424933e-21,5.33378190064323e-08,1.93916803773125e-22,2.15926563531009e-21,2.16954584302627e-25,0,0,7.38990117498208e-05,1.54528655914376e-25,0,0,3.66325233863266e-24,1.34787999517126e-08,2.75747301767242e-22,1.34787999517129e-08
"TCGA-JW-A5VJ-01A-11R-A28H-07",2.57319479903502e-23,0,4.35540090486686e-21,3.90084643309836e-08,1.03708052291367e-06,0,0,6.36859892978358e-23,1.03610299211246e-06,1.57568340759979e-06,6.1811784021996e-24,1.09571171886329e-23,0,1.88551514252735e-23,5.79193169804226e-25,0,2.71821257587551e-07,3.22269712070048e-23,0,1.99365184142138e-22,0,0,2.51644473557156e-08,1.51177441351623e-23,3.71514613655341e-22,0,0,0,0,2.31508595792787e-24,0,0,0,0,0,8.84533233863069e-27,1.19024672074682e-22,2.2390542875502e-23,6.13413797522919e-07,2.46053934113091e-24,2.12220572120864e-23,0,1.66477957217479e-05,2.67208200368857e-23,4.49127695103089e-22,8.36532620010989e-24,0,5.05153007999513e-23,8.52704751305206e-22,1.06232543756272e-06,0,1.71667382321954e-23,0,1.00282979022167e-07,0,1.58098786103575e-21,4.86781461250275e-24,0,0,2.64792610105717e-05,0,0,1.06285544626475e-22,0,2.60056428873232e-08,1.85757306827671e-22,2.60056428873234e-08
"TCGA-EA-A5FO-01A-21R-A28H-07",0,0,2.77254268398626e-21,0,1.36488920147624e-06,1.06885399801524e-23,0,2.1817233189206e-23,3.27848527360792e-07,7.25910634909668e-07,0,0,0,0,0,0,6.00732505947058e-24,7.84145877429006e-23,0,0,0,0,0,0,1.12841170350251e-21,0,0,0,0,4.36551122468352e-23,0,0,2.64917792560724e-22,2.3649602433278e-23,6.54320530157559e-23,2.32461339291923e-25,4.19622177892178e-22,1.00842071082933e-23,6.58523136581266e-07,0,0,1.45623537023563e-23,4.07428043504897e-21,0,5.71086021652959e-23,0,0,1.08870578638632e-21,7.95546861499955e-23,2.18560564553695e-22,2.56917401415966e-21,0,0,4.35097038260142e-08,0,3.56903304382817e-21,5.84712270384239e-09,6.63795032781288e-23,6.76805711022461e-22,6.50495417638544e-05,0,0,1.91694603479325e-24,2.62742194667913e-23,8.37006505827515e-22,5.64205851751253e-22,1.40121235757877e-21
"TCGA-DS-A0VM-01A-11R-A10U-07",1.39673500837111e-22,4.31553718088993e-23,5.17561405692963e-21,0,9.79794766231943e-07,5.38448508860974e-24,9.38308414613144e-23,1.17076411134387e-22,0,8.52136918881692e-07,0,6.75667951346867e-23,0,0,3.635517923874e-09,0,1.29738269419155e-08,1.03706956270338e-22,6.26728583610295e-23,0,1.26737535634792e-22,0,1.13832231590874e-07,3.51407709321159e-23,0,0,0,0,5.78050919943583e-24,0,0,2.44063123266191e-23,1.53859184976396e-22,0,9.81090024165474e-24,1.44223939999706e-24,1.61275394222939e-23,0,1.75044876841256e-06,0,3.51182329608724e-22,0,9.05797204590082e-06,0,0,2.33061798812348e-25,0,6.62394334472228e-23,0,1.29053009598733e-06,0,1.02148635997409e-24,0,6.56234410564573e-08,1.93882398316689e-22,6.066670806855e-22,5.81428677625962e-23,4.39664408982901e-23,0,6.81585497787433e-05,0,5.316214514033e-09,2.14394589065899e-23,3.66399537847202e-23,4.24188121262196e-22,8.49464537218457e-23,5.09134574984042e-22
"TCGA-Q1-A5R2-01A-11R-A28H-07",0,0,4.76485193360077e-21,4.94432501605718e-23,3.84379095217928e-06,0,0,6.24114069282565e-22,1.82030587070398e-23,2.28021618908097e-06,0,0,0,0,1.10341721822096e-23,0,1.11031349618459e-23,0,0,0,0,0,0,0,0,0,4.10565118558583e-22,5.68755584989055e-26,8.1770720204254e-22,0,1.32002691418733e-22,5.10928752184588e-23,4.58866485859693e-22,1.1388491524284e-23,0,0,1.14950361374406e-23,5.47140985673399e-25,2.36382604839993e-06,0,0,9.2571522845708e-25,2.80302506271183e-05,0,9.47512296820278e-23,3.20748689560501e-25,0,0,0,7.04888089342725e-07,2.3718844323661e-07,0,0,1.64284054363318e-07,1.71710503701766e-22,0,0,0,0,2.39625999496093e-05,1.50422911841439e-22,9.03010167686487e-23,0,4.1325933217058e-23,4.83100129774397e-22,0,4.83100129774397e-22
"TCGA-EK-A3GN-01A-11R-A213-07",0,0,6.17737100682253e-22,0,1.90375637507823e-06,0,0,0,0,0,0,0,0,0,7.55718790911569e-25,0,0,0,0,1.26938842932232e-22,0,2.43213998231198e-22,1.12444159289769e-26,0,0,0,1.16842875026312e-22,7.42915489228811e-23,0,1.92596713788171e-23,0,1.74482768246149e-23,8.95053726361073e-23,7.29426644252213e-25,0,5.60831210433888e-25,0,2.94121875110049e-23,2.69759991739672e-06,9.99559797591919e-23,0,5.28584957509222e-25,1.9007190029786e-22,1.21948592268553e-22,0,2.44833498862486e-26,0,1.60108112846104e-22,3.60153269876095e-22,4.88632996055235e-07,1.94413085261175e-22,0,0,4.26159219217834e-08,1.24329055189208e-22,2.28999097751681e-21,1.07663574263286e-23,1.7444577031345e-23,2.48144532562917e-22,4.40407368503545e-05,1.1623583488929e-22,0,3.17675187559021e-23,0,6.05241667140163e-22,0,6.05241667140163e-22
"TCGA-JW-A69B-01A-11R-A32P-07",8.25350258478915e-23,0,1.2599416598133e-21,0,6.21386162262805e-07,6.14222199072468e-25,8.7968681404504e-23,0,5.79693287365673e-08,2.2697353348828e-06,0,0,0,3.21776825896659e-23,2.40293378533792e-09,0,1.40624414515531e-07,2.92209358953166e-23,5.90058180478456e-24,0,0,6.83441165343818e-23,0,0,1.46397258638215e-21,2.53553650947992e-23,0,1.72441444716264e-07,0,0,8.60958940920656e-23,9.19883196844384e-23,2.58782085783943e-23,4.26694638966692e-08,0,0,1.92197782588825e-22,0,1.37458530409934e-06,0,0,0,8.51183853059635e-22,0,0,2.6958351543743e-23,0,0,1.30077010941059e-22,1.92403019479319e-23,0,0,0,1.71348933453303e-07,5.58060031877237e-23,0,0,0,9.89378084562031e-22,5.2880437535698e-05,0,0,0,1.42618913509136e-22,1.93606298106586e-22,7.31986293191076e-22,9.25592591297662e-22
"TCGA-EK-A2RN-01A-12R-A213-07",5.92425688120838e-23,0,1.52431601804208e-21,0,3.30275179565033e-06,0,1.02343464268829e-22,0,5.9121362626728e-07,1.66799686157379e-06,9.76939965009457e-23,1.38456981392066e-22,2.93122036158363e-23,2.07016997209277e-23,0,0,8.11112926333502e-08,7.15953080648752e-23,0,0,0,2.85647568148725e-22,0,0,8.50713520791469e-22,2.58190875577642e-22,5.53112983633597e-22,2.26696747513787e-08,0,3.16016446406882e-23,1.00232406670175e-24,0,0,0,1.22388579431611e-08,6.89281281666566e-24,4.13352611337497e-23,1.34334065373329e-24,5.59399252745177e-07,8.88892655236467e-22,0,0,2.04782655806281e-23,2.0053428274108e-22,3.10996091351158e-23,0,0,6.12380634200521e-23,1.51212556455309e-22,2.30896641975329e-07,0,0,0,9.68167036651537e-08,3.22220164166398e-23,1.76429284837753e-21,0,9.36123626065357e-24,1.48527847003239e-22,3.15136188345491e-05,0,0,0,7.95996859285694e-23,8.1592386287745e-09,4.25356760395735e-22,8.15923862877493e-09
"TCGA-C5-A1M5-01A-11R-A13Y-07",0,0,1.92428932645895e-21,5.34535872052267e-08,3.07666888417857e-06,8.27518942041275e-23,0,0,7.78229511410728e-07,3.69923515629059e-06,2.90953765337694e-23,0,0,0,9.43816947075773e-27,5.55910314726697e-23,2.43300131428562e-07,0,0,1.85849867999411e-23,0,0,0,0,0,0,5.32243175133078e-22,3.88788752803274e-07,0,0,0,5.66115457745299e-24,3.51501018863401e-23,0,4.15084763357747e-08,1.36940732737942e-24,1.72599753193076e-24,8.62329298932551e-24,1.28582050865061e-06,0,3.05389478107745e-22,3.08990531789704e-22,4.83736294069396e-07,0,3.61557963679557e-23,3.64104206172765e-24,0,3.80696723378031e-23,1.60422654256209e-22,2.01801693921785e-07,1.08748739531552e-06,0,0,5.13688709819036e-08,0,8.87190686584522e-22,0,5.07176418329057e-24,0,2.54946463123015e-05,0,0,1.60121763455589e-23,4.26519186023026e-23,6.33080423606679e-08,0,6.33080423606679e-08
"TCGA-DG-A2KK-01A-11R-A180-07",0,0,0,5.34662883874626e-24,3.79027961188098e-06,0,1.93354430773679e-23,0,2.26792986062528e-07,1.61563063363725e-06,0,2.61410827560046e-23,0,5.38848486541534e-22,0,0,1.17276803687955e-08,6.28549331351803e-24,1.24196522240615e-22,0,0,0,0,1.48237187509768e-23,3.77032729405114e-22,0,1.99238727219303e-23,0,0,5.26168988940614e-24,0,0,0,0,1.2655982958313e-23,0,5.39531548346093e-22,3.77833240676955e-23,9.46110863026631e-07,0,8.63830675691866e-22,0,1.73940878605109e-07,1.66965673024381e-22,7.17452801665664e-23,7.70695401538296e-25,0,0,0,2.2597125551463e-07,2.12444850291029e-06,3.77320733651138e-23,0,3.61586318319348e-08,0,0,0,5.21887512336141e-24,6.09042301453709e-22,3.63187314832108e-05,2.48049091515287e-23,0,4.66276340415634e-24,0,6.05316246829953e-22,1.88516364702557e-22,7.93832611532511e-22
"TCGA-C5-A1ML-01A-11R-A14Y-07",0,0,1.79603133397361e-21,2.70640013728831e-22,2.29998690471997e-06,4.3489742618634e-23,8.96920927162129e-23,0,9.02201082906728e-08,3.52955442985998e-07,0,1.52055117209331e-22,0,3.22138412904844e-22,0,0,2.59320596560583e-08,0,1.40118692545962e-23,0,0,1.6152581234846e-22,0,0,8.34894622656661e-22,2.70935603787082e-22,0,0,0,1.91675239148252e-23,1.29082653520015e-22,0,0,3.05432016452067e-24,0,0,4.4647419653452e-22,9.85315901580267e-24,1.03592187578841e-23,0,0,0,2.52424137613741e-21,1.45494312162129e-23,5.24575983696921e-22,0,0,0,3.44144581953554e-22,3.03238574417438e-23,1.83210948903708e-21,0,0,3.35044054797959e-08,0,2.78163094697594e-21,6.22370843761061e-25,5.07738472333253e-24,5.04800390291425e-22,4.89001117600603e-05,1.41790691347163e-23,0,0,9.4573714255258e-23,6.18910350160117e-22,4.17447311328331e-22,1.03635766148845e-21
"TCGA-EK-A2R9-01A-11R-A18M-07",0,0,0,2.90987120574825e-25,6.52825828212424e-07,1.37317643746378e-24,0,0,5.13834702200934e-07,7.15561272121219e-07,3.49680060002499e-24,1.04238666724388e-23,1.91306723100491e-24,2.43758703033322e-22,4.98229400928436e-08,0,8.65397245835376e-08,0,0,1.67988958412052e-23,0,0,7.86403460819876e-08,4.11047788772498e-23,0,0,1.3038933163347e-22,1.54574309761667e-08,0,0,0,0,5.78126107966758e-23,1.29275009217106e-25,0,1.39894790351754e-24,3.86590524918474e-24,0,1.45010580858325e-06,6.27463118754064e-22,1.98029942190743e-22,4.36336969916014e-23,4.56402708572832e-06,1.60305440911863e-22,0,1.12792364360453e-23,0,0,1.28728323662149e-22,7.57551447154734e-07,2.63747317255373e-07,6.66685301628665e-24,1.50883126280625e-21,2.08118886363388e-08,5.86372898143538e-23,1.62068831359986e-22,0,3.62001481534824e-24,1.48022777908918e-22,5.34724676132585e-05,1.44452446685873e-24,4.32758502413693e-26,0,0,2.36181343658074e-22,0,2.36181343658074e-22
"TCGA-C5-A1BK-01B-11R-A13Y-07",1.74505446094201e-22,2.37412751102707e-23,0,1.32479997895919e-22,7.87266962725075e-06,1.91863134610109e-23,0,2.02602635343059e-22,1.27204596711921e-06,4.41959496526946e-06,0,6.77421340576244e-22,0,1.03038515743013e-21,0,1.15922323131097e-21,9.51320334133278e-08,1.37585797704597e-22,8.37924363129442e-23,0,1.32179886900489e-22,1.35200433236346e-22,3.05383029494923e-23,2.76358489921836e-22,0,0,3.5616152969226e-22,5.78993946758812e-08,2.6219922563212e-25,0,0,0,0,0,1.35479597577931e-07,2.60480347647909e-23,6.25757596320499e-08,0,4.26309853143019e-07,0,3.7927429952518e-22,6.99428525090482e-22,1.01518338959058e-06,2.70208910314455e-23,4.36353035303073e-23,9.22045074155665e-25,0,4.84377297530738e-23,0,0,1.2705112937137e-07,0,1.67797527729561e-21,2.57487135348225e-07,0,1.67448156202403e-21,1.62528459653036e-08,3.3494355418984e-23,0,1.8984417373222e-05,1.99349292941189e-22,0,0,0,9.0319731718622e-08,7.79605810053799e-23,9.03197317186221e-08
"TCGA-IR-A3LA-01A-11R-A22U-07",2.19293508902306e-22,4.2628455881083e-25,5.04014618032956e-21,0,5.28898359389831e-06,5.78782215658734e-23,0,0,3.08896027960045e-08,6.59056442201566e-07,1.56623870053378e-22,2.16632823871565e-22,0,7.03945549895547e-22,1.18206046056452e-23,0,0,0,0,3.3640202387768e-22,0,2.33991780754101e-22,0,1.26830638790158e-22,1.64525542182075e-22,0,0,0,0,1.80579976500976e-24,0,1.83090890313472e-22,0,1.52756738469296e-24,0,1.14957035390144e-23,0,3.66966782424369e-24,5.4122152261749e-07,0,1.02199296009181e-21,0,0,3.13068812993853e-22,6.25327916524607e-24,0,2.85863593378437e-26,5.47747808326358e-23,0,0,0,0,0,5.10976105862654e-25,0,3.73602965780142e-21,0,3.55928422678961e-24,0,6.01754423443645e-05,0,0,0,0,1.36459017316084e-21,8.24759133704428e-23,1.44706608653128e-21
"TCGA-EK-A2PM-01A-11R-A18M-07",1.54276275600659e-22,3.40426393443375e-23,6.66265654880915e-21,0,9.95509578776283e-07,0,0,0,0,2.9852565676241e-23,3.10036602168891e-23,0,1.57573750169641e-22,0,0,0,2.61619244566031e-25,0,2.86786219478356e-23,2.18978016044052e-22,0,0,8.76286715487555e-24,1.67825821490938e-23,2.04670933003292e-21,0,7.28507985803321e-23,1.07112781115086e-22,0,3.31787166287509e-23,0,0,4.58171286851877e-22,2.89339687278717e-24,9.35578321084236e-25,0,6.17822964023216e-22,9.93061268412051e-24,1.05045229680768e-06,1.52734525560431e-22,3.2643580093732e-22,0,0,3.38712528986723e-22,1.13399027562739e-22,0,0,9.63099165727322e-24,4.57722921024631e-22,4.93040571572728e-07,4.66653864457328e-23,9.80325617608965e-24,0,3.50638905600744e-08,0,3.11875839028863e-21,2.58171460060265e-23,0,0,8.30596003409739e-05,4.55900820111028e-23,3.24498227866122e-24,1.64333132218686e-23,1.87750835627996e-23,6.75802205322907e-22,1.04037598468863e-21,1.71617819001154e-21
"TCGA-EA-A43B-01A-81R-A32Y-07",0,0,0,1.77686925322789e-23,6.02217516804283e-06,2.78693004301012e-23,1.86809468082257e-23,3.7663831429461e-22,8.11531274958574e-25,2.91231380649057e-06,1.90477571198779e-22,0,2.99622719837231e-22,1.74479335203942e-21,0,1.90258050906072e-23,0,0,0,1.72779593742539e-22,3.25337184500615e-22,5.51401865726077e-22,0,0,1.50488601047789e-21,0,1.01505360591973e-22,1.66944773741058e-23,6.66183585231535e-23,0,0,1.92162078889389e-23,9.28878663368571e-23,1.81096170958167e-23,0,0,1.68257446202366e-08,0,1.35861074661638e-06,0,0,0,1.59487928810569e-05,0,0,0,0,8.94439787006133e-23,0,1.03770314559773e-22,1.63929294077971e-07,2.47144394381615e-22,6.56820265436286e-22,1.91972828246356e-07,5.57307127827935e-22,0,1.07279233093208e-08,1.53948851520913e-23,7.55564372110236e-23,1.95552869623071e-05,7.55771371087446e-23,0,0,1.48691777607128e-22,8.18165768590038e-22,9.15111597489251e-22,1.73327736607929e-21
"TCGA-JX-A3Q8-01A-11R-A21T-07",1.36831397193904e-22,0,4.97553622230241e-21,1.11594421289125e-23,5.21167239544102e-06,6.94480072081994e-23,0,6.815623106477e-23,3.33187424447836e-22,2.65844220887876e-06,2.79280098015169e-24,0,3.61091774541011e-22,1.49359796231369e-22,1.43338447100932e-23,0,0,0,0,2.21846984901954e-22,4.3651112090877e-22,4.99109940978635e-22,2.46342832389079e-28,0,0,0,4.55422737823408e-22,7.17623046902942e-23,0,0,9.66416530326206e-23,1.36931464337396e-23,1.6540983891515e-22,0,3.44950244234794e-23,2.01921474129539e-23,2.94980926590907e-24,0,2.24656620826692e-06,0,1.52693422620963e-22,0,8.27544928102628e-06,5.1741094644299e-22,0,5.27019185058041e-24,0,0,0,6.27453945100524e-07,5.53891462246511e-22,1.34321996969516e-23,0,1.67444594820162e-07,0,2.14585002830503e-21,0,0,2.09078877532617e-22,4.91765707526116e-05,0,7.21587690458031e-23,5.9942182042555e-23,9.4882601963019e-23,6.67436128368302e-22,2.18255560454385e-22,8.85691688822688e-22
"TCGA-DR-A0ZL-01A-11R-A10U-07",0,8.9390777200129e-23,6.16766045390533e-22,1.71158174569944e-07,8.19555422189376e-07,0,0,5.64552221203407e-24,6.51877941980435e-07,2.75097356529138e-06,0,0,0,0,9.8856354214505e-26,0,3.53755612902764e-07,8.12902494541316e-24,0,0,2.04118146682183e-22,8.87570557859022e-23,0,2.54402818802732e-23,2.0775425047134e-22,8.80204086709721e-23,6.739514349214e-23,2.23280747102104e-07,0,0,8.87986047366248e-23,0,0,0,1.25580722315754e-08,2.33345070833333e-27,0,1.77279430516687e-08,2.94229132448691e-06,1.63215740603249e-22,0,1.29986026332663e-22,2.34260778705515e-21,0,0,1.08962882123637e-23,0,0,1.64911956020342e-22,0,0,1.26489844732687e-23,1.36135801016593e-21,1.17379379917203e-07,0,1.2761329021546e-22,1.68470442271715e-24,0,9.8901399591022e-23,2.85576276613628e-05,0,0,0,1.34329840635342e-22,1.2247749786768e-07,2.50631587176826e-22,1.2247749786768e-07
