"Gene","log2FC","pvalue","padj","baseMean"
"KRT16P5",-1.31083198320324,0.000508074893056103,0.00231514858280992,146.806932554217
"LINC02325",1.01534174551124,0.000508018690529842,0.00231514858280992,7.78952304081985
"CRACR2A",-0.737323525002782,0.000508161561929881,0.00231519058210761,422.388038123077
"B4GALNT2",1.78978545752519,0.000508938430292437,0.00231837664710478,321.568816535187
"ZNF850",0.848376190599015,0.000509650234082133,0.00232093149314784,111.135136325008
"AC114341.1",0.691983446067698,0.000509654567142461,0.00232093149314784,6.8256374893256
"CERT1",0.327197683907405,0.000509993866949732,0.0023221228744648,2399.55176729145
"MCM10",0.483493018354485,0.000511636728235379,0.00232924841309959,983.487964723382
"STAMBPL1",0.601982462496688,0.00051243353915436,0.00233252068713296,323.623414847356
"SLC25A38",0.301837590488143,0.000513020879439895,0.00233448319808454,1174.66463885034
"AL031778.1",0.687664916738186,0.000512990034492655,0.00233448319808454,17.80118849395
"AC011472.4",0.801674665272748,0.000513149487916011,0.00233471301260052,4.03442428731728
"ZFAS1",-0.486129812351564,0.000513252471890313,0.00233482618927792,649.440297145446
"AC120114.3",0.780346014187961,0.000514361352693738,0.00233951453967152,34.6327936779329
"MAP1B",-0.884163038632447,0.00051449878082413,0.00233978359294004,3480.68275755008
"PANK2",0.268893588321863,0.000514830581170349,0.00234093637547065,1485.95122896676
"FLG-AS1",-1.0138272371476,0.000514946591280518,0.00234110775765129,66.8634757969921
"MLEC",-0.295148960136593,0.000515586510176612,0.00234366057819332,8159.70557581855
"AL512326.5",-0.971855940378519,0.000515803371517055,0.00234428985576826,48.3731786322185
"AC012511.1",-1.12832225340495,0.000516056585186843,0.00234508413566511,3.24525304244301
"LYPD8",-2.64060356183779,0.000517235510380469,0.00235008418852302,1.81979881072229
"ITGA2",0.522306314977409,0.000517537013891216,0.00235109672024867,9771.2256365986
"LINC00632",-0.877588236722601,0.000518122123708946,0.00235339713142498,28.2069363568362
"MAP3K4-AS1",-0.756119098861793,0.000518667548392246,0.00235551661448511,185.985563935365
"SYP",0.697373670556348,0.000519298252989746,0.00235802269153418,50.2590437145927
"U2SURP",0.33972808248403,0.000519519162140486,0.00235830930823135,6481.9117832234
"DEFB103B",-2.48951375977621,0.000519494177859473,0.00235830930823135,1.05645013076023
"RAC3",-0.887499613843308,0.000519818295127126,0.00235930890949591,803.659475281912
"AC007728.3",-0.919170761418848,0.000520442930038049,0.00236178534457224,9.20241563666377
"LINC00662",-0.674762243394036,0.00052069359162639,0.00236256418349971,430.935091055726
"NCAN",1.3772156732198,0.000521034229778782,0.00236375097838023,6.29092008292649
"STARD3",-0.305761479970498,0.000521179815864244,0.00236405266400819,3054.49502665018
"GNB5",-0.371060548467209,0.000521685096294681,0.00236562665328286,1406.74067099078
"BLOC1S4",-0.334614367498023,0.000521617749937938,0.00236562665328286,664.404493926795
"AC099336.1",0.836990516614499,0.000522054794484643,0.0023669440189193,3.09425023523775
"AL008633.1",-1.55589377538985,0.000522875206157527,0.00237030416476506,2.41089801515684
"NCKAP5-AS2",-1.09355889961198,0.000523289530670376,0.00237182269155404,18.645728641132
"AMOTL1",-0.568425657987474,0.00052341227314948,0.00237201935551611,9210.15929756333
"ZNF140",0.362752008894078,0.000523869402647578,0.00237373111777193,543.086356613793
"TSKS",-1.46181439659707,0.000524639324033479,0.00237685945347208,148.302445487454
"MAPK3",-0.379424381168282,0.000524842192926836,0.00237741821957402,3905.93600809832
"HIKESHI",-0.392091352699428,0.000525296789056726,0.00237911691189146,1296.10392683724
"ZNF618",0.638830069740424,0.000525626564484826,0.00238024985086811,1377.00273866373
"TRBV11-2",1.16929581755668,0.00052581519275793,0.00238074337199637,10.334223097659
"TRAF3IP3",0.68945610640012,0.000526007736594986,0.0023812544695286,314.674749586177
"NCL",-0.326270939154217,0.000526272311105364,0.00238207546912147,44152.41392113
"AC067852.4",0.94722047320098,0.00052634847027791,0.00238207546912147,2.62207805436011
"CORO1B",-0.356259802897691,0.000527629152373888,0.00238750993381173,6785.63782208758
"TRIM33",0.307300916543352,0.000528476810501472,0.00239062179472003,2516.68524930338
"AC022400.1",0.655237253372349,0.000528404585663504,0.00239062179472003,5.25101083952538
"MYH7B",0.936158928883277,0.000528848071425533,0.0023916763417371,80.772655178594
"PPP1CB",-0.352582408703833,0.000528869952458258,0.0023916763417371,17667.4915699127
"RASGRP2",0.8037615268715,0.000529168918324258,0.00239266636008905,176.919934463214
"GAL3ST2",1.38643798132488,0.000530461143674415,0.00239778383588622,15.1798348046545
"SH3TC2",-0.860077614302659,0.000530430564322858,0.00239778383588622,229.835089332501
"TGFBR3L",-1.15287140818094,0.000530621193752306,0.00239814465129179,10.8353016889116
"FZD9",0.845529835511048,0.000530931183900669,0.00239918290992575,57.3553519799693
"AATK",-0.490634133235789,0.000531213250553303,0.00240009469249385,243.302480723916
"GLRA4",-1.65311942738233,0.000531592105150431,0.00240144343466173,8.00665195659878
"FAM87A",-0.904228229404471,0.000532424270648921,0.00240483927141698,31.6281778798569
"S100A14",-0.796224842274842,0.000533865452303119,0.00241098445388198,30519.1864792723
"BLOC1S3",-0.328806355017898,0.000535940892731021,0.00241999171684527,1239.19680895315
"MTCL1",-0.6072630508387,0.000536353790764912,0.00242149033583216,1658.44520163847
"AC034223.1",-1.56300565788413,0.000536923637803116,0.00242369697692702,14.1962973332026
"GRIN3A",0.66680229001138,0.000537221072472851,0.00242467345588985,44.3745320808463
"SLC30A4",-0.446598565197868,0.000537446640077285,0.0024253253268705,715.113168604708
"PKN2",0.293769467287123,0.000537643146700402,0.00242584587791221,3284.89399987765
"AXIN1",-0.295746083057033,0.00053788048551077,0.0024265504788542,3050.74598559667
"GORAB-AS1",-0.84630214949859,0.000538013405103225,0.00242678386982731,29.7609163275231
"TIPIN",0.407963355486437,0.000539454459479783,0.00243291682298879,461.373921157553
"ART4",1.2867337859005,0.000539627926809043,0.00243333202416291,8.08077836116226
"GTF2IP12",0.443744785659934,0.000539743281380875,0.00243348509306744,182.008825827385
"LINC00240",0.750058593203168,0.000540696478046468,0.00243741503872192,68.2159794750912
"ZRANB2",0.287962002428155,0.000541224910644227,0.0024394292866371,2030.36340948327
"LINC01194",-4.18041527616326,0.000542726187710803,0.00244582710734981,5.85323488679935
"AHI1",0.415962557579252,0.000543649274292405,0.00244961774301305,511.726967812693
"AC141557.2",1.39826646619395,0.00054458427116641,0.0024534608943039,9.35500231887179
"CIAO1",-0.207963847681487,0.000545668414204531,0.00245797471931914,3973.58992169312
"SLA2",0.900390051627024,0.000546135403800003,0.00245933707297224,242.902195323846
"HOXD10",-0.917861396058466,0.00054607310704308,0.00245933707297224,578.94245090667
"AP005209.1",-1.97466002720335,0.000546383679930552,0.00246008449472572,2.05541170149014
"SART1",-0.349724830925944,0.000549642556213928,0.00247438483288354,6138.51564043088
"AC041040.1",-0.93836562042763,0.000550034482872444,0.00247577635326353,8.53686269276222
"IPO9",0.261550015137752,0.000550147469781958,0.00247591209977752,6016.88480693656
"FAM89B",-0.513583760869471,0.000551775050017714,0.00248286313339297,183.64804623776
"AP002761.3",-0.708489586757631,0.000553263473667124,0.00248918599561374,13.7051460746102
"CYS1",-0.933397979297147,0.000554184866109283,0.00249295621034442,224.210288990655
"RRAGA",-0.451003213026015,0.000554785244717567,0.00249528145276821,4477.47672057228
"CLCA4-AS1",1.31039553462134,0.000555458377354871,0.0024979313324125,3.0941598739323
"AC091982.1",0.714682183093563,0.00055554153278062,0.0024979313324125,5.25180941284964
"KLHL23",0.829584509430709,0.000555879467122124,0.00249907490317559,429.261448956997
"ATXN7L3",-0.223711721664906,0.000556967447505544,0.00250321319212686,5704.28420662611
"AC097468.3",0.744349602152084,0.000556942614441606,0.00250321319212686,3.36864349673024
"AF106564.1",-1.84097422132444,0.000557773120920076,0.00250645732569797,31.5789164350062
"PITPNB",-0.296447439856034,0.000559685147751564,0.00251429342299215,6390.01083108644
"AC078819.1",-0.684277799351719,0.00055960440262672,0.00251429342299215,21.144315589696
"PHYHIPL",1.20966340368626,0.000560624589582645,0.00251813527149578,17.363008102451
"AL035252.2",1.58542101067389,0.000561006112284371,0.0025194703588348,1.97526222255542
"ARSL",-1.006434829594,0.000561159349098094,0.00251977997044318,96.4139946404941
"IL34",0.870292773659609,0.000561523298526749,0.00252103551209997,336.003603504653
"CERKL",1.36857006685152,0.000561870431100157,0.00252221518643128,4.58780499412795
"LCN12",1.2235220672712,0.000562069417851721,0.00252272958534889,11.9571761438597
"AC096677.1",0.617441983748531,0.000562592645125796,0.00252469889627688,67.5504921251621
"MANSC1",0.831050398752235,0.000563591304342709,0.00252815407969788,1720.98260690171
"RBBP8NL",0.856474179240107,0.000563570367892567,0.00252815407969788,222.539619186839
"AC087163.2",0.944918474295318,0.000563616311625408,0.00252815407969788,1.71587571443266
"CMTM1",0.53850022084899,0.000564565417326908,0.00253165158336873,45.4894255902104
"PRMT2",0.282034904888928,0.000564507852977744,0.00253165158336873,3907.13390298874
"LSM10",-0.285785965691641,0.00056477742412964,0.00253222240319232,1310.72151023313
"SCNN1B",1.18818305407809,0.000565301306351074,0.00253419115918511,1049.47623934758
"YRDC",-0.295853407837942,0.000566154118170259,0.00253763366326966,1077.86430065613
"IGKV2-28",1.80468335249334,0.000566752230337782,0.00253993368354677,77.0847446526823
"ZNF500",0.252847635443153,0.00056922422917581,0.00254948316729447,600.416493932612
"TPM1",-0.713777336898308,0.000569218163054429,0.00254948316729447,7764.89112233885
"DIPK2A",0.67216771937889,0.0005691289981996,0.00254948316729447,2461.18186991441
"GRM7-AS1",2.18261893020038,0.000569009451892133,0.00254948316729447,1.1523364742669
"AC006450.3",2.13859102300672,0.000569341695930291,0.00254962726213457,1.70577419317665
"TPTE2P5",0.732236196399312,0.000569597048142815,0.00255038870028236,6.91108073102401
"GGPS1",-0.289705448974117,0.000570138168054978,0.0025524292525834,702.060622797925
"CYP27C1",-0.93677702926877,0.000570732922605027,0.00255432677384481,708.16152652354
"AL050343.2",0.614879634792637,0.000570699589483892,0.00255432677384481,9.68222221716908
"AC103810.1",1.01518379761445,0.000570926083288813,0.0025548087547409,3.55025054584798
"TJP2",0.602514230940708,0.000571730868772161,0.00255802711111172,68.3791533508946
"AL592295.6",0.377991755145368,0.000572876485059771,0.00256276921451761,197.043796134859
"TROAP",0.510313140356261,0.000573023291098506,0.00256304237879942,1136.7329654855
"AC114341.2",-1.33644116291532,0.000574350266631417,0.00256859338272686,14.9836111883191
"SPRR2E",-1.46943204448365,0.000574690852286232,0.00256973208026029,25798.4804327433
"AL732509.1",0.4610244414561,0.000575559148249905,0.00257284493188069,27.0430237581106
"BX546033.1",-1.90815457579568,0.000575524816839076,0.00257284493188069,2.83986659631262
"AARS2",0.32368429679366,0.000575810757648377,0.00257320005495968,1208.92978772785
"AC022509.1",1.3901435025714,0.000575794411073667,0.00257320005495968,22.4462432779915
"TRAV1-2",1.23046886252747,0.000576055167533454,0.00257390748399253,7.13342891590647
"MLKL",-0.513957528325492,0.000576785115599332,0.00257678384030716,982.981212834184
"LAMP2",-0.318515384440075,0.00057745763888527,0.00257847588226331,16473.7643476369
"CST2",-1.49796322376019,0.000577508899764247,0.00257847588226331,16.534901192639
"AL392046.1",1.12763728755549,0.000577395791878759,0.00257847588226331,1.9623003020886
"CTAGE7P",0.82905806489821,0.000577439725056697,0.00257847588226331,9.24401038862818
"AC104692.1",-2.58098757655867,0.00057839459824511,0.00258182045428961,7.41809106934598
"AC011481.1",1.0551691588793,0.000578430736731483,0.00258182045428961,2.69639119920012
"CSAG4",-3.82620620927891,0.000578750751068906,0.00258286316078706,3.52274175554234
"DLSTP1",0.498444970682112,0.000579519442576548,0.0025859076246452,12.5770017517644
"FERMT1",-0.644456735831397,0.000579900063066368,0.00258721980375819,9932.22412971108
"DSG4",-1.36343377610842,0.000580164945717507,0.0025880153047885,50.3009285602551
"SPATA6L",0.6971407226372,0.000580628298624978,0.00258939180536308,45.7174045036841
"ST6GAL2",-1.40857055851604,0.000580646770753001,0.00258939180536308,231.751060778667
"GRSF1",-0.277469854818976,0.000581004703138847,0.00259060151942518,5875.43064566699
"CDCA4P1",1.07388430864455,0.000581629069729352,0.00259299868043994,1.87378774570364
"NAMPTP1",-1.03106314463787,0.000582123681566171,0.00259481674461318,605.373898069845
"HYKK",0.54136445150714,0.000583288330616449,0.00259889837152092,126.490864658235
"LINC02586",0.909362700055013,0.000583226060076639,0.00259889837152092,10.0068771419712
"LINC02130",-1.93764248954485,0.000583300186489156,0.00259889837152092,2.10604415574946
"DSE",-0.578283707949612,0.00058519812240817,0.00260696606185171,4296.05249473756
"S100A11",-0.467375300224142,0.000585501308970391,0.0026079280476446,64582.7655831992
"GEMIN7-AS1",0.657411005107283,0.000585661503029652,0.00260825292737818,7.77164870040997
"AC138951.1",1.21308201358387,0.000586211411816617,0.00261031305258786,4.07894791068334
"STOX2",0.624693299760737,0.000586655708773317,0.00261190236024009,792.734493612386
"AC115282.2",1.17606714969688,0.000587072149154398,0.00261336719024918,5.08778448180114
"IFITM3",-0.627509372280011,0.000588800308472564,0.00262066986611999,33579.324464256
"UBE2O",-0.275051881387522,0.000589720195421308,0.00262437339311206,3321.61958650411
"RSRC1",0.370244923078684,0.000590410855957469,0.00262705586577563,1754.48916238251
"FAM183BP",-1.67345744239034,0.000591062058057535,0.00262956199426341,6.43007087329015
"CD19",1.33904131760247,0.000591328247057486,0.0026303547561075,107.82426149474
"AC003965.1",0.972188939573378,0.00059255529126235,0.00263542073596402,5.64733969453666
"TTC39C-AS1",0.856270984223404,0.000592698544799336,0.00263566570978009,6.89576957226048
"ZP4",-1.8524167826453,0.000593036097005057,0.00263677450716572,5.24038846985083
"YME1L1",-0.284814045304599,0.00059316554992114,0.00263695785518185,9665.82465402704
"SLC22A3",-1.18642629816446,0.00059334599932061,0.00263736782329988,702.426744916708
"HEYL",-0.680716605895625,0.000593766370477448,0.00263884394087301,833.369476309072
"LINC00242",0.719791272073803,0.000593890233673195,0.002639002061091,31.3381833204274
"THEMIS",1.09753071806252,0.000594104998383941,0.00263956400292698,118.693912919315
"ZNF772",-0.735678031774145,0.000594465229759038,0.00264077197918817,330.49358669372
"ANXA3",-0.844243176784435,0.000594649994618402,0.00264120024355621,2703.6227922713
"EOLA2",-0.29344831985746,0.000594779752738586,0.00264138409877608,879.050693934298
"PSMC2",-0.305276822123352,0.000595368691714402,0.00264360679333436,6739.71071466594
"AC008033.3",1.36109417918674,0.000595763314628197,0.0026449661370661,2.30143337723376
"RIPOR1",-0.387379469474887,0.00059600905584357,0.00264566419620968,2640.96613820315
"IL1RN",-1.00312109693325,0.000597337743336007,0.00265116849648106,19344.475063737
"NHLRC3",0.346806361320333,0.000597755433759582,0.0026526284777229,747.127402979846
"AC012085.1",-0.906089917101628,0.000598028133369174,0.00265344470278631,45.1842521874591
"ZSCAN10",1.52888124794277,0.000598479249390618,0.00265500226441723,2.31590986921972
"TRIM45",0.655133266245323,0.000598556813191079,0.00265500226441723,230.443502428468
"TMEM65",-0.396365444606997,0.000598663249834458,0.00265508039525989,2052.83402961999
"KLRG1",0.838706480509843,0.000599548072615958,0.00265861014488002,34.532915143195
"YPEL4",-0.63800227610018,0.000599967093742462,0.00266007362298275,45.8726236280001
"SEC63",-0.26357905088056,0.00060027216838309,0.00266090506743111,5150.04138527438
"PARVA",-0.39584733413052,0.000600332656722716,0.00266090506743111,4792.78751971963
"KAT14",0.361018363606663,0.000602056612946445,0.00266815067074798,931.649305068689
"ARL13B",0.44292747634132,0.000602332128641469,0.00266897598419075,786.502673429947
"RPUSD1",-0.331513789041788,0.000602429742321945,0.00266901287349749,1867.03734329977
"AC099343.2",0.653929411304907,0.000603546087239614,0.00267356248366428,10.4302757633624
"PPIAP59",-1.33167132413054,0.000603961459981146,0.00267421359232061,4.8990954262815
"AL035413.1",0.557447881979852,0.000603893427300197,0.00267421359232061,38.8322846305413
